provincia,municipio,localidad,codigo_po,direccion,longitud,latitud
GRANADA,ARMILLA,ARMILLA,18100,"AVENIDA PONIENTE, 45",-3.6316669999999998,37.142806
GRANADA,ARMILLA,ARMILLA,18100,"CARRETERA GRANADA A ARMILLA KM. 134,25",-3.611972,37.154111
GRANADA,ARMILLA,ARMILLA,18100,"CAMINO VIEJO DE ARMILLA, SN ESQ.AVDA. SAN RAFAEL SN, SN",-3.6212779999999998,37.153222
GRANADA,ARMILLA,ARMILLA,18100,CARRETERA ARMILLA KM. 7,-3.618417,37.149083000000005
GRANADA,ARMILLA,ARMILLA,18100,"CARRETERA GRANADA-ARMILLA KM. 1,8",-3.614833,37.151528000000006
GRANADA,ARMILLA,ARMILLA,18100,"CAMINO BAJO, 35",-3.6213330000000004,37.151833
GRANADA,ATARFE,ATARFE,18230,"POLIGONO COMPLEJO MERCAGRANADA, PARCELA B, SUBZONA II (N-432 KM 431), 1",-3.6646389999999998,37.204972
GRANADA,ATARFE,ATARFE,18230,"CARRETERA ATARFE-SANTA FE KM. 0,5",-3.698778,37.220110999999996
GRANADA,ATARFE,ATARFE,18230,"POLIGONO SI-9.2, 35",-3.700611,37.219611
GRANADA,ATARFE,ATARFE,18230,CARRETERA NACIONAL 432 BADAJOZ GRANADA KM. 431,-3.6653059999999997,37.207444
GRANADA,ATARFE,ATARFE,18230,"CALLE RONDA LINDARAJAS, S/N",-3.681944,37.221667
GRANADA,ATARFE,ATARFE,18230,ROTONDA DE LAS CANTERAS S/N (A92 km 238),-3.6893059999999998,37.229028
GRANADA,ATARFE,ATARFE,18230,CARRETERA N-432 KM. 429,-3.68475,37.212167
GRANADA,ATARFE,ATARFE,18230,CARRETERA N-432 KM. 429,-3.6845559999999997,37.2125
GRANADA,BAZA,BAZA,18800,"CALLE F (POL LA NORIA), 10",-2.743417,37.502694
GRANADA,BAZA,BAZA,18800,CARRETERA BENAMAUREL KM. 4,-2.773389,37.502278000000004
GRANADA,BAZA,BAZA,18800,"CTRA. BENAMAUREL, KM 2,200 (A-92 NORTE km 0,200)",-2.765861,37.508639
GRANADA,BAZA,BAZA,18800,CARRETERA BENAMAUREL KM. S/N,-2.7691939999999997,37.504889
GRANADA,BAZA,BAZA,18800,A-334 km 4.5,-2.766909,37.481666
GRANADA,BAZA,BAZA,18800,"N-342 km 177,6",-2.775111,37.493694
GRANADA,BAZA,BAZA,18800,AUTOVIA A-92N/N-342 KM. 322,-2.908028,37.429806
GRANADA,BAZA,BAZA,18800,"AVENIDA MURCIA S/N, S/N",-2.765278,37.493361
GRANADA,BAZA,BAZA,18800,"CARRETERA BENAMAUREL KM. 1,9",-2.7539439999999997,37.521221999999995
GRANADA,BAZA,BAZA,18500,PARAJE CASASOLA JUNTO A AUTOVIA A92,-2.7384720000000002,37.508417
GRANADA,BAZA,BAUL,18860,AUTOVIA A-92 KM. 322,-2.905611,37.433583
GRANADA,BENALUA,BENALUA DE GUADIX,18510,"CARRETERA GUADIX-VILLANUEVA DE LAS TORRES KM 37,3 KM. 37,3",-3.1681939999999997,37.347389
GRANADA,BENALUA DE LAS VILLAS,BENALUA DE LAS VILLAS,18564,CARRETERA A-403 KM. 129,-3.6503330000000003,37.444361
GRANADA,BENAMAUREL,BENAMAUREL,18817,"CARRETERA BENAMAUREL KM. 13,500",-2.706889,37.598194
GRANADA,CADIAR,CADIAR,18440,CR ORGIVA-UGIJAR KM,-3.181326,36.944165999999996
GRANADA,CALAHORRA (LA),CALAHORRA (LA),18512,"CARRETERA N-324 KM. 238,1",-3.048333,37.206666999999996
GRANADA,CALICASAS,CALICASAS,18290,"CARRETERA N-323 KM. 114,5",-3.674972,37.285806
GRANADA,CAMPOTEJAR,CAMPOTEJAR,18565,AUTOVIA A-44 KM. 384,-3.601611,37.487306
GRANADA,CANILES,CANILES,18810,CARRETERA C-323 KM. 5,-2.733889,37.451778000000004
GRANADA,CANILES,CANILES,18810,CARRETERA A-334 KM. 14,-2.688139,37.425889
GRANADA,CASTILLEJAR,CASTILLEJAR,18818,CARRETERA BENAMAUREL-HUESCAR KM. 13,-2.6398610000000002,37.717806
GRANADA,CASTRIL,CASTRIL,18816,CARRETERA POZO ALCON-  HUESCAR KM. 30,-2.756306,37.817444
GRANADA,CASTRIL,CASTRIL,18816,"AVENIDA PORTILLO, S/N",-2.7816389999999998,37.797971999999994
GRANADA,CENES DE LA VEGA,CENES DE LA VEGA,18190,"NUEVA CTRA. DE SIERRA NEVADA km 6,400",-3.5451940000000004,37.158639
GRANADA,CENES DE LA VEGA,CENES DE LA VEGA,18190,"AVENIDA SIERRA NEVADA, 28",-3.545528,37.161221999999995
GRANADA,CHAUCHINA,CHAUCHINA,18330,POL. IND. LA ROSA III S/N,-3.7768330000000003,37.193472
GRANADA,CHAUCHINA,CHAUCHINA,18330,"CALLE RONDA EXTERIOR, 22",-3.777333,37.191583
GRANADA,CHURRIANA DE LA VEGA,CHURRIANA DE LA VEGA,18194,"CALLE SAN RAMON, 11",-3.639222,37.142610999999995
GRANADA,CHURRIANA DE LA VEGA,CHURRIANA DE LA VEGA,18194,CARRETERA GRANADA-LAS GABIAS KM. 2,-3.6406389999999997,37.158028
GRANADA,CHURRIANA DE LA VEGA,CHURRIANA DE LA VEGA,18194,"CR NUEVA LA GABIAS PK 2.9 (CR NUEVA LAS GABIAS km 2,9)",-3.641639,37.157833000000004
GRANADA,CHURRIANA DE LA VEGA,CHURRIANA DE LA VEGA,18100,"AVENIDA CRISTOBAL COLON, 73",-3.6334440000000003,37.149639
GRANADA,CIJUELA,CIJUELA,18339,CARRETERA A-92 KM. 225,-3.803472,37.195972
GRANADA,CUEVAS DEL CAMPO,CUEVAS DEL CAMPO,18813,"CR A-315, 76",-2.9387220000000003,37.608806
GRANADA,CULLAR,CULLAR,18850,AUTOVIA A/92 GRANADA MURCIA KM. 354,-2.6089439999999997,37.554194
GRANADA,CULLAR,CULLAR,18850,AUTOVIA A/92 KM. 354,-2.614111,37.553444
GRANADA,CULLAR,CULLAR,18850,AUTOVIA A-92 KM. 377,-2.373556,37.595222
GRANADA,CULLAR,CULLAR,18850,"CR N-342, 156",-2.5781669999999997,37.583083
GRANADA,CULLAR,CULLAR,18850,AUTOVIA CULLAR  A-92 KM. 369,-2.464583,37.593694
GRANADA,CULLAR,CULLAR,18850,"AVDA. ANDALUCIA, 3 (A-330 km 3.0)",-2.583103,37.584943
JAEN,UBEDA,UBEDA,23400,CL AVENIDA DE LA LIBERTAD 76,-3.363806,38.016278
JAEN,UBEDA,UBEDA,23400,"CALLE LEON XIII S/N (N-323 KM. 125,20),",-3.367778,38.021944
JAEN,UBEDA,UBEDA,23400,CARRETERA CORDOBA-VALENCIA KM 149 KM. 149,-3.3705559999999997,38.019889
JAEN,UBEDA,UBEDA,23400,"CALLE CARRETERA DE VILCHES, 107",-3.369639,38.026917
JAEN,VALDEPENAS DE JAEN,VALDEPENAS DE JAEN,23150,CARRETERA A-6050 KM. 29,-3.8120559999999997,37.600556
JAEN,VILCHES,VILCHES,23220,"AVENIDA ALMERIA, SN",-3.5134440000000002,38.217028000000006
JAEN,VILCHES,VILCHES,23220,"POLIGONO LA MOLERA PARCELA 17 - CL. MOLINEROS, 8",-3.508778,38.211833
JAEN,VILLACARRILLO,VILLACARRILLO,23300,CARRETERA MOGON KM. S/N,-3.077111,38.110110999999996
JAEN,VILLACARRILLO,VILLACARRILLO,23300,"CARRETERA N-322 (CORDOBA-VALENCIA) KM. 175,8",-3.096556,38.112694
JAEN,VILLACARRILLO,VILLACARRILLO,23300,"AVENIDA GOMEZ DE LLANO, 73",-3.077972,38.119306
JAEN,VILLANUEVA DEL ARZOBISPO,VILLANUEVA DEL ARZOBISPO,23330,"AVENIDA VALENCIA DE, S/N",-2.999778,38.174806
JAEN,VILLANUEVA DEL ARZOBISPO,VILLANUEVA DEL ARZOBISPO,23330,"AVENIDA VALENCIA DE, S/N",-3.0006939999999998,38.174889
JAEN,VILLANUEVA DEL ARZOBISPO,VILLANUEVA DEL ARZOBISPO,23330,"AVENIDA VALENCIA DE, 116",-3.004083,38.172556
JAEN,VILLARES (LOS),VILLARES (LOS),23160,CARRETERA VALDEPENAS KM. 57,-3.813861,37.689083000000004
JAEN,VILLATORRES,VILLARGORDO,23630,"CTRA. DE JAEN km 0,95",-3.739833,37.9375
LEON,ALIJA DEL INFANTADO,ALIJA DEL INFANTADO,24761,CARRETERA LA BANEZA KM. 35,-5.8325830000000005,42.135111
LEON,ANTIGUA (LA),GRAJAL DE RIBERA,24796,"CARRETERA LE-412 KM. 3,850",-5.6467220000000005,42.155861
LEON,ARDON,ARDON,24232,"CARRETERA N-630 KM. 161,500",-5.579694,42.462444
LEON,ASTORGA,ASTORGA,24700,"CR N-6, 325",-6.064389,42.459917
LEON,ASTORGA,ASTORGA,24700,AUTOVIA A-6 KM. 326,-6.079889,42.444917
LEON,ASTORGA,ASTORGA,24700,"AVENIDA MADRID - CORUNA, 394",-6.074111,42.465361
LEON,BANEZA (LA),BANEZA (LA),24750,"CARRETERA ALIJA KM. 1,400",-5.894417,42.289694
LEON,BANEZA (LA),BANEZA (LA),24750,CARRETERA N-VI KM. 303,-5.90325,42.305721999999996
LEON,BANEZA (LA),BANEZA (LA),24750,AUTOVIA A6 KM. 303,-5.9142779999999995,42.287833
LEON,BANEZA (LA),BANEZA (LA),24750,"CARRETERA N-VI KM. 302,6",-5.898028,42.304444000000004
LEON,BANEZA (LA),BANEZA (LA),24750,"AVENIDA PORTUGAL, 46",-5.911417,42.292389
LEON,BEMBIBRE,BEMBIBRE,24300,"CALLE LOS JUNCOS, S/N",-6.414611,42.619167
LEON,BEMBIBRE,BEMBIBRE,24300,PARQUE INDUSTRIAL PARCELA H km ...,-6.463417,42.618
LEON,BEMBIBRE,BEMBIBRE,24300,ANTIGUA NACIONAL VI KM 368,-6.401389,42.608861
LEON,BONAR,BONAR,24850,"AVENIDA MADRID, 28",-5.324444000000001,42.859028
LEON,BRAZUELO,COMBARROS,24715,CARRETERA CTRA. N-VI KM. 335,-6.125972,42.517306
LEON,BURGO RANERO (EL),BURGO RANERO (EL),24343,CARRETERA LAS GRANERAS KM. S/N,-5.215694,42.418944
LEON,CABREROS DEL RIO,CABREROS DEL RIO,24224,"POLIGONO PARCELAS 88 Y 89, S/N",-5.5120830000000005,42.395944
LEON,CABREROS DEL RIO,CABREROS DEL RIO,24224,"CAMINO VECINAL VILLANUEVA-PALANQUINOS, S/N",-5.529917,42.398806
LEON,CACABELOS,CACABELOS,24540,CR N-6 401,-6.720333,42.594916999999995
LEON,CAMPO DE VILLAVIDEL,CAMPO DE VILLAVIDEL,24225,CARRETERA A231 KM. 8,-5.520889,42.454889
LEON,CAMPONARAYA,CAMPONARAYA,24410,"POLIGONO POLIGONO INDUSTRIAL DE CAMPONARAYA, S/N",-6.657916999999999,42.566694
LEON,CAMPONARAYA,CAMPONARAYA,24410,"AUTOVIA A-6 KM. 396,7",-6.675389,42.58525
LEON,CARRIZO,VILLANUEVA DE CARRIZO,24270,CARRETERA LA BANEZA- LA MAGDALENA KM. 37,-5.808528,42.604278
LEON,CARROCERA,CARROCERA,24123,CTRA. LEON-VILLABLINO km 30,-5.787083,42.784110999999996
LEON,CARUCEDO,BAROSA (LA),24441,"CARRETERA NACIONAL 120 KM. 435,2",-6.824944,42.504472
LEON,CASTROCALBON,CASTROCALBON,24760,"CARRETERA CRTA.LE-110 KM 13 KM. 13,100",-5.982111,42.187333
LEON,CASTROCONTRIGO,NOGAREJAS,24734,"CARRETERA LEON 125 KM. 22,500",-6.109278,42.198361
LEON,CISTIERNA,CISTIERNA,24800,"AVENIDA CONSTITUCION, 177",-5.1306389999999995,42.809971999999995
LEON,CISTIERNA,VIDANES,24950,PEDRO FERNANDEZ VALLADARES S/N,-5.137879,42.761138
LEON,CONGOSTO,ALMAZCARA,24398,"AUTOVIA A-6 KM. 374,8",-6.504278,42.597833
LEON,CUBILLAS DE RUEDA,SAHECHORES DE RUEDA,24161,AVENIDA PADRE PEDRO MORATIEL S/N,-5.209278,42.623999999999995
LEON,CUBILLOS DEL SIL,CUBILLOS DEL SIL,24492,CARRETERA COMARCAL 631 KM. 8,-6.589972,42.615778000000006
LEON,CUBILLOS DEL SIL,FRESNEDO,24492,CARRETERA CL-631 KM. 13,-6.579972,42.663971999999994
LEON,FABERO,FABERO,24420,"AVENIDA BIERZO, 65",-6.631611,42.7625
LEON,FRESNO DE LA VEGA,FRESNO DE LA VEGA,24223,"CARRETERA LE512 KM. 21,000",-5.51875,42.345971999999996
LEON,HOSPITAL DE ORBIGO,HOSPITAL DE ORBIGO,24286,CARRETERA NACIONAL 120 KM. 335,-5.8824440000000005,42.458556
LEON,HOSPITAL DE ORBIGO,PUENTE DE ORBIGO,24286,"CARRETERA N-120 KM. 334,000",-5.869194,42.462389
LEON,LAGUNA DE NEGRILLOS,LAGUNA DE NEGRILLOS,24234,"CARRETERA CTRA L411 PKM 11,2 KM. 11",-5.665556,42.235
LEON,LEON,LEON,24003,"AVENIDA ANTIBIOTICOS, S/N",-5.583944,42.577971999999995
LEON,LEON,LEON,24001,"CL CRUZ ROJA DE LEON, S.N.",-5.579194,42.604667
LEON,LEON,LEON,24004,"PLAZA SAN FRANCISCO, S/N",-5.570389,42.594221999999995
LEON,LEON,LEON,24007,"AVENIDA JOSE MARIA GONZALEZ SUAREZ, S/N",-5.558028,42.603028
LEON,LEON,LEON,24007,"LA SERNA, 86",-5.556518,42.608249
LEON,LEON,LEON,24005,"AVENIDA ALCALDE MIGUEL CASTANO, 98",-5.559389,42.585611
LEON,LEON,LEON,24005,"CALLE ARRABAL, S/N",-5.555667,42.585916999999995
LEON,LEON,LEON,24005,"AVENIDA ALCALDE MIGUEL CASTANO, 119",-5.5576669999999995,42.584416999999995
LEON,LEON,LEON,24009,"AVENIDA SAENZ DE MIERA S/N, S/N",-5.577389,42.590833
LEON,LEON,LEON,24009,"AVENIDA PORTUGAL, S/N",-5.59025,42.585083000000004
LEON,LEON,LEON,24009,"AVENIDA AGUSTINOS, 27",-5.601111,42.587833
LEON,LEON,LEON,24009,"AVENIDA ANTIBIOTICOS, 41",-5.584028,42.585861
LEON,LEON,LEON,24010,"AVENIDA PAIS LEONES, 12",-5.597917,42.614222
LEON,LEON,ARMUNIA,24009,CARRETERA N-630 KM. 149,-5.582444000000001,42.570917
LEON,LEON,ARMUNIA,24009,CARRETERA N-630 KM. 149,-5.583278,42.572556
LEON,LEON,LEON,24192,CARRETERA VILECHA-TR KM. S/N,-5.573972,42.582221999999994
LEON,LEON,LEON,24191,"CARRETERA C-623 KM. 3,4",-5.602306,42.617306
LEON,MANSILLA DE LAS MULAS,MANSILLA DE LAS MULAS,24210,CR N-601 308,-5.414389,42.495472
LEON,MANSILLA MAYOR,MANSILLA MAYOR,24217,"CARRETERA N-601 KM. 312,4",-5.435583,42.523610999999995
LEON,MATALLANA DE TORIO,MATALLANA DE TORIO,24830,"CARRETERA LE-311 KM. 26,4",-5.509167,42.831444
LEON,ONZONILLA,ONZONILLA,24231,"POLIGONO INDUSTRIAL C/3 G-7B, S/N",-5.575,42.540361
LEON,ONZONILLA,ONZONILLA,24231,"CARRETERA N-630 KM. 154,500",-5.585333,42.526
LEON,ONZONILLA,ONZONILLA,24231,"CARRETERA NACIONAL 630 KM. 153,6",-5.584028,42.534083
LEON,PARAMO DEL SIL,PARAMO DEL SIL,24470,CARRETERA C-631 KM. 36,-6.5247779999999995,42.807139
LEON,POLA DE GORDON (LA),POLA DE GORDON (LA),24600,"CTRA. GIJON-SEVILLA km 110,5",-5.673722,42.86225
LEON,PONFERRADA,PONFERRADA,24400,"AVDA. DE LA PLATA, 2 (N-VIA km 383,5)",-6.605778,42.547360999999995
LEON,PONFERRADA,PONFERRADA,24400,AV DE ASTURIAS 137,-6.605778,42.565278
LEON,PONFERRADA,PONFERRADA,24400,"AVENIDA GALICIA, 86",-6.625694,42.560583
LEON,PONFERRADA,PONFERRADA,24400,"CARRETERA A6 KM. 390,3",-6.6257779999999995,42.584416999999995
LEON,PONFERRADA,PONFERRADA,24400,"AUTOVIA A-6 KM. 390,3",-6.628056,42.583917
LEON,PONFERRADA,PONFERRADA,24400,"CALLE AVDA. DE LOS ESCRITORES, SN",-6.606694,42.549333000000004
LEON,PONFERRADA,PONFERRADA,24400,"AVENIDA DE GALICIA, S/N",-6.615861,42.555667
LEON,PONFERRADA,PONFERRADA,24400,"AVENIDA MONTEARENAS  EN  PONFERRADA, S/N",-6.569222,42.553806
LEON,PONFERRADA,PONFERRADA,24400,"CALLE MONTEARENAS (ANTIGUA N-VI), S/N",-6.576194,42.550889
LEON,PONFERRADA,PONFERRADA,24400,"AVENIDA LIBERTAD, S/N",-6.600833000000001,42.552333000000004
LEON,PONFERRADA,PONFERRADA,24400,"AVENIDA DE LA CONSTITUCION, 2",-6.602861,42.55775
LEON,PONFERRADA,PONFERRADA,24400,"AVENIDA DE GALICIA, 241",-6.638222,42.565778
LEON,PONFERRADA,PONFERRADA,24400,"AVENIDA PORTUGAL, SN",-6.63975,42.540917
LEON,PONFERRADA,PONFERRADA,24400,"AVENIDA MOLINASECA  EN  PONFERRADA, 2",-6.58275,42.54525
LEON,PUEBLA DE LILLO,PUEBLA DE LILLO,24855,"CARRETERA GENERAL (BONAR-CABANAQUINTA km 0,165)",-5.276528,43.014472
LEON,PUENTE DE DOMINGO FLOREZ,PUENTE DE DOMINGO FLOREZ,24380,"CR N-536, 33,3",-6.823944,42.417889
LEON,RIANO,RIANO,24900,CARRETERA N-621 KM. 98,-4.96225,42.973944
LEON,RIEGO DE LA VEGA,RIEGO DE LA VEGA,24794,"N-VI km 314,1",-5.985685,42.384277000000004
LEON,RIELLO,OTERICO,24126,CARRETERA LE-493 KM. 43,-5.924861,42.777778000000005
LEON,RIOSECO DE TAPIA,RIOSECO DE TAPIA,24275,"AT AP-66, 126",-5.770944,42.691639
LEON,RIOSECO DE TAPIA,RIOSECO DE TAPIA,24275,"AT AP-66, 126",-5.7675,42.690583000000004
LEON,ROBLA (LA),ROBLA (LA),24640,CARRETERA N-630 KM. 121,-5.628194000000001,42.792139
LEON,ROPERUELOS DEL PARAMO,VALCABADO DEL PARAMO,24790,MUNICIPIO,-5.8019169999999995,42.218889000000004
LEON,ROPERUELOS DEL PARAMO,VALCABADO DEL PARAMO,24790,"CARRETERA N-VI KM. 291,3",-5.810028,42.234916999999996
LEON,SAHAGUN,SAHAGUN,24320,A-231 km 49,-5.049028,42.380083
LEON,SAHAGUN,SAHAGUN,24320,A-231 km 50,-5.049028,42.381389
LEON,SAHAGUN,SAHAGUN,24320,"C-611 km 1,1",-5.024222,42.369111
LEON,SAHAGUN,SAHAGUN,24320,"AVENIDA FERNANDO DE CASTRO, 39",-5.033111,42.368611
LEON,SAN ANDRES DEL RABANEDO,SAN ANDRES DEL RABANEDO,24191,"CARRETERA LE-441 KM. 4,6",-5.639972,42.613278
LEON,SAN ANDRES DEL RABANEDO,SAN ANDRES DEL RABANEDO,24191,AZORIN S/N,-5.604056,42.607694
LEON,SAN ANDRES DEL RABANEDO,SAN ANDRES DEL RABANEDO,24191,AVDA. PARROCO PABLO DIEZ S/N (C.C. LECLERC),-5.618333,42.590167
LEON,SAN ANDRES DEL RABANEDO,TROBAJO DEL CAMINO,24010,"AVENIDA PARROCO PABLO DIEZ, 462",-5.615167,42.591221999999995
LEON,SAN ANDRES DEL RABANEDO,TROBAJO DEL CAMINO,24010,"CARRETERA NACIONAL 120 KM. 309,9",-5.631944,42.584861
LEON,SAN ANDRES DEL RABANEDO,TROBAJO DEL CAMINO,24010,CARRETERA NN 120 KM. 308,-5.615583,42.590472
LEON,SAN CRISTOBAL DE LA POLANTERA,SAN CRISTOBAL DE LA POLANTERA,24359,CARRETERA LE-420 KM. 72,-5.8885559999999995,42.382971999999995
LEON,SAN EMILIANO,SAN EMILIANO,24144," CL  626,",-5.997528,42.946917
LEON,SANTA CRISTINA DE VALMADRIGAL,MATALLANA DE VALMADRIGAL,24290,AVENIDA LEON 1,-5.329472,42.360083
LEON,SANTA MARIA DE LA ISLA,SANTIBANEZ DE LA ISLA,24795,"CALLE EL PARQUE, 9",-5.935528,42.375139000000004
LEON,SANTA MARIA DEL PARAMO,SANTA MARIA DEL PARAMO,24240,CARRETERA MAYORGA ASTORGA KM. 46,-5.7394169999999995,42.352028000000004
LEON,SANTOVENIA DE LA VALDONCINA,SANTOVENIA DE LA VALDONCINA,24391,"C-622   LEON-PORTUGAL km 2,6",-5.592944,42.533611
LEON,SARIEGOS,SARIEGOS DEL BERNESGA,24121,"CTRA. C-623 (C-623 km 8,5)",-5.624444,42.660389
LEON,SARIEGOS,SARIEGOS DEL BERNESGA,24121,"C-623 km 8,5",-5.623778,42.660667
LEON,SENA DE LUNA,CALDAS DE LUNA,24146,AUTOPISTA A-66 KM. 89,-5.8565830000000005,42.928971999999995
LEON,TORAL DE LOS GUZMANES,TORAL DE LOS GUZMANES,24237,CARRETERA VALENCIA DE DON JUAN KM. SN,-5.566194,42.251222
LEON,TORAL DE LOS GUZMANES,TORAL DE LOS GUZMANES,24237,"CARRETERA N-630 KM. 186,300",-5.570611,42.241972
LEON,TORENO,TORENO,24450,"C-631 km 24,1",-6.515639,42.705389000000004
LEON,TRABADELO,TRABADELO,24523,A-6 km 415,-6.876556,42.646333
LEON,TURCIA,GAVILANES,24285,"CARRETERA LA BANEZA-LA  MAGDALENA KM. 87,7",-5.888999999999999,42.515917
LEON,TURCIA,ARMELLADA,24284,"CARRETERA LE-420 KM. 91,5",-5.867916999999999,42.548556
LEON,URDIALES DEL PARAMO,MANSILLA DEL PARAMO,24248,"CARRETERA C-621 MAYORGA-ASTORGA KM. 50,400",-5.784917,42.382806
LEON,VALDEFRESNO,VALDELAFUENTE,24227,CARRETERA N-601 KM. 321,-5.520528,42.570944
LEON,VALDEFRESNO,VALDELAFUENTE,24227,CARRETERA N-601 KM. 321,-5.519194000000001,42.569722
LEON,VALDEPOLO,ALDEA DEL PUENTE (LA),24920,"CARRETERA NACIONAL 625 KM 31.4 (N-625 km 31,4)",-5.282639,42.560028
LEON,VALDERAS,VALDERAS,24220,"CARRETERA BENAVENTE KM. 0,4",-5.444278,42.076444
LEON,VALDERRUEDA,PUENTE ALMUHEY,24880,"CR LE-232, 26,3",-4.978667,42.782971999999994
LEON,VALDEVIMBRE,FONTECHA,24250,CARRETERA LEON - LA BANEZA KM. 17,-5.692611,42.436167
LEON,VALENCIA DE DON JUAN,VALENCIA DE DON JUAN,24200,"AVENIDA PALANQUINOS, 2",-5.515528,42.296694
LEON,VALENCIA DE DON JUAN,VALENCIA DE DON JUAN,24200,"POLIGONO EL TESORO, S/N",-5.4965,42.282806
LEON,VALVERDE DE LA VIRGEN,VALVERDE DE LA VIRGEN,24391,"AUTOPISTA AP-71 (MRG.IZDO.) KM. 6,8",-5.724889,42.540639
LEON,VALVERDE DE LA VIRGEN,VALVERDE DE LA VIRGEN,24391,"AUTOPISTA AP-71 (MRG.DCHO.) KM. 6,8",-5.7251389999999995,42.541833000000004
LEON,VEGA DE ESPINAREDA,VEGA DE ESPINAREDA,24430,"AVENIDA ANCARES, 27",-6.653417,42.725944
LEON,VEGA DE VALCARCE,PORTELA DE VALCARCE (LA),24524,CARRETERA NACIONAL VI KM. 418,-6.921639,42.660583
LEON,VEGA DE VALCARCE,PORTELA DE VALCARCE (LA),24524,"A-6, SALIDA 419/420 km 419",-6.914083,42.658806
LEON,VILLABLINO,VILLABLINO,24100,"CALLE SIERRA PAMBLEY, 29",-6.313667,42.939611
LEON,VILLABLINO,VILLABLINO,24100,"CARRETERA CL-631 KM. 58,500",-6.3245,42.934360999999996
LEON,VILLABLINO,VILLAGER DE LACIANA,24212,"CALLE SAN LORENZO PI-VI  EN  VILLABLINO, 2",-6.345222,42.944833
LEON,VILLADANGOS DEL PARAMO,VILLADANGOS DEL PARAMO,24392,"CALLE UNO CELADILLA, S/N",-5.767833,42.516917
LEON,VILLADANGOS DEL PARAMO,VILLADANGOS DEL PARAMO,24397,"CARRETERA N-120 (LEON-ASTORGA) KM. 322,300",-5.756417,42.524861
LEON,VILLADANGOS DEL PARAMO,VILLADANGOS DEL PARAMO,24397,"CARRETERA N-120 (LEON-ASTORGA) KM. 322,300",-5.756778,42.525194
LEON,VILLADECANES,TORAL DE LOS VADOS,24560,N-120 km 429,-6.782139,42.544639000000004
LEON,VILLADECANES,TORAL DE LOS VADOS,24560,CARRETERA N-VI KM. 405,-6.767972,42.570806
LEON,VILLAGATON,BRANUELAS,24360,AUTOVIA A-6 (MRG.IZDO.) KM. 350,-6.233,42.599
LEON,VILLAGATON,BRANUELAS,24360,AUTOVIA A-6 (MRG.DCHO.) KM. 350,-6.232,42.60175
LEON,VILLAGATON,MANZANAL DEL PUERTO,24369,CARRETERA N - VI KM. 351,-6.230444,42.599222
LEON,VILLAMANIN,VILLAMANIN DE LA TERCIA,24680,"N-630 km 99,5",-5.6586110000000005,42.938111
LEON,VILLAMANAN,VILLAMANAN,24234,"CARRETERA N-630 KM. 176,600",-5.576833000000001,42.322167
LEON,VILLAMANAN,VILLAMANAN,24234,"CARRETERA C-621 KM. 32,78",-5.600917,42.323778000000004
LEON,VILLAMEJIL,VILLAMEJIL,24711,CARRETERA PANDORADO KM.,-6.02,42.562944
LEON,VILLANUEVA DE LAS MANZANAS,PALANQUINOS,24225,CARRETERA A231 KM. 8,-5.518139,42.455528
LEON,VILLANUEVA DE LAS MANZANAS,PALANQUINOS,24225,ALMIRANTE MARTIN GRANIZO 53 (LE-512 km 9),-5.497806,42.45575
LEON,VILLANUEVA DE LAS MANZANAS,PALANQUINOS,24225,"AUTOVIA CAMINO DE SANTIAGO KM. 9,5",-5.499333,42.451221999999994
LEON,VILLAQUEJIDA,VILLAQUEJIDA,24235,CARRETERA VILLAMANDOS KM. SN,-5.598555999999999,42.140583
LEON,VILLAQUILAMBRE,VILLAQUILAMBRE,24008,"CARRETERA LE-311 KM. 3,5",-5.559667,42.633221999999996
LEON,VILLAQUILAMBRE,VILLAOBISPO DE LAS REGUERAS,24007,"CR N-621, 4.5",-5.5496669999999995,42.622167
LEON,VILLAQUILAMBRE,VILLAQUILAMBRE,24193,CARRETERA LE-311 KM. 7,-5.542083,42.673083
LEON,VILLAQUILAMBRE,VILLAQUILAMBRE,24193,CARRETERA N-621 KM. 5,-5.547999999999999,42.626417
LEON,VILLAQUILAMBRE,NAVATEJERA,24193,"POLIGONO LA HUERGA, 17",-5.58625,42.64475
LEON,VILLAQUILAMBRE,NAVATEJERA,24193,"AVDA.DE LA LIBERTAD, 40",-5.563778,42.622389
LEON,VILLAQUILAMBRE,NAVATEJERA,24193,CARRETERA N-630 KM. 140,-5.589778,42.636833
LEON,VILLAREJO DE ORBIGO,ESTEBANEZ DE LA CALZADA,24288,CARRETERA NACIONAL 120 KM. 342,-5.965917,42.447666999999996
LEON,VILLAREJO DE ORBIGO,VEGUELLINA DE ORBIGO,24350,DELICIAS 3,-5.886778,42.428889
LEON,VILLATURIEL,TOLDANOS,24226,CARRETERA GENERAL ADANERO -GIJON N-601 KM. 316,-5.4623610000000005,42.547667
LEON,VILLATURIEL,CASTRILLO DE LA RIBERA,24199,"CALLE CANADA REAL-MR  EN  MARIALBA-MR, 107",-5.549611,42.553861
LLEIDA,AGER,AGER,25691,"CARRETERA TREMP (DE) KM. 35,5",0.765972,42.002528000000005
LLEIDA,AGRAMUNT,AGRAMUNT,25310,C-240 km 89,1.0945280000000002,41.782
LLEIDA,AGRAMUNT,AGRAMUNT,25310,"CENTRO  BONAREA, AVDA. GENERALITAT 10, (P. IND. NAVESMA)",1.104649,41.782058
