Ciudades;Distance
Girona2Castellon2;370240
Girona2Ciudad Real1;783115
Girona2Ciudad Real2;783292
Girona2Cordoba1;953289
Girona2Cordoba2;953008
Girona2Cuenca1;631126
Girona2Cuenca2;630889
Girona2Girona1;2016
Girona2Girona2;0
Girona2Granada1;945920
Girona2Granada2;946318
Girona2Guadalajara1;641386
Girona2Guadalajara2;641049
Girona2Huelva1;1184850
Girona2Huelva2;1183217
Girona2Huesca1;338827
Girona2Huesca2;338887
Girona2Jaen1;890608
Girona2Jaen2;892842
Girona2Leon1;856356
Girona2Leon2;855969
Girona2Lerida1;225679
Girona2Lerida2;226240
Girona2Logrono1;553026
Girona2Logrono2;554470
Girona2Lugo1;1071763
Girona2Lugo2;1070467
Girona2Madrid1;699609
Girona2Madrid2;697867
Girona2Malaga1;1075954
Girona2Malaga2;1075379
Girona2Murcia1;677424
Girona2Murcia2;677424
Girona2Ourense1;1134452
Girona2Ourense2;1134831
Girona2Oviedo1;966343
Girona2Oviedo2;966290
Girona2Palencia1;767745
Girona2Palencia2;768188
Girona2Pamplona1;564719
Girona2Pamplona2;561213
Girona2Pontevedra1;1245137
Girona2Pontevedra2;1244750
Girona2Salamanca1;918521
Girona2Salamanca2;913921
Girona2San Sebastian1;637438
Girona2San Sebastian2;637438
Girona2Santander1;784488
Girona2Santander2;784186
Girona2Segovia1;789584
Girona2Segovia2;790917
Girona2Sevilla1;1085591
Girona2Sevilla2;1089337
Girona2Soria1;544376
Girona2Soria2;542639
Girona2Tarragona1;192500
Girona2Tarragona2;190806
Girona2Teruel1;515156
Girona2Teruel2;515156
Girona2Toledo1;770481
Girona2Toledo2;767475
Girona2Valencia1;443590
Girona2Valencia2;446249
Girona2Valladolid1;804959
Girona2Valladolid2;804479
Girona2Vitoria1;644195
Girona2Vitoria2;647762
Girona2Zamora1;901415
Girona2Zamora2;899825
Girona2Zaragoza1;392162
Granada1A Coru̱a1;1006926
Granada1A Coru̱a2;1007588
Granada1Albacete1;411210
Granada1Albacete2;411053
Granada1Alicante1;348946
Granada1Alicante2;348946
Granada1Almeria1;159953
Granada1Almeria2;159953
Granada1Avila1;526312
Granada1Avila2;525815
Granada1Badajoz1;458668
Granada1Badajoz2;456589
Granada1Barcelona1;852024
Granada1Barcelona2;857033
Granada1Bilbao1;809782
Granada1Bilbao2;812055
Granada1Burgos1;660929
Granada1Burgos2;654972
Granada1Caceres1;504412
Granada1Caceres2;504062
Granada1Cadiz1;293173
Granada1Cadiz2;293120
Granada1Castellon1;578325
Granada1Castellon2;578186
Granada1Ciudad Real1;257918
Granada1Ciudad Real2;257216
Granada1Cordoba1;201558
Granada1Cordoba2;201278
Granada1Cuenca1;454310
Granada1Cuenca2;480753
Granada1Girona1;946599
Granada1Girona2;948644
Granada1Granada1;0
Granada1Granada2;3100
Granada1Guadalajara1;467240
Granada1Guadalajara2;466928
Granada1Huelva1;351862
Granada1Huelva2;350229
Granada1Huesca1;791534
Granada1Huesca2;791414
Granada1Jaen1;93327
Granada1Jaen2;92723
Granada1Leon1;753530
Granada1Leon2;753143
Granada1Lerida1;871309
Granada1Lerida2;869740
Granada1Logrono1;736993
Granada1Logrono2;736264
Granada1Lugo1;917214
Granada1Lugo2;915918
Granada1Madrid1;416225
Granada1Madrid2;414483
Granada1Malaga1;133428
Granada1Malaga2;132853
Granada1Murcia1;277195
Granada1Murcia2;277195
Granada1Ourense1;918891
Granada1Ourense2;919270
Granada1Oviedo1;867154
Granada1Oviedo2;864423
Granada1Palencia1;677787
Granada1Palencia2;679836
Granada1Pamplona1;801952
Granada1Pamplona2;798446
Granada1Pontevedra1;1029576
Granada1Pontevedra2;1029189
Granada1Salamanca1;630940
Granada1Salamanca2;632304
Granada1San Sebastian1;865622
Granada1San Sebastian2;865622
Granada1Santander1;872892
Granada1Santander2;872590
Granada1Segovia1;507967
Granada1Segovia2;509300
Granada1Sevilla1;248402
Granada1Sevilla2;254500
Granada1Soria1;635061
Granada1Soria2;637329
Granada1Tarragona1;762845
Granada1Tarragona2;761152
Granada1Teruel1;553911
Granada1Teruel2;553911
Granada1Toledo1;364317
Granada1Toledo2;366246
Granada1Valencia1;494872
Granada1Valencia2;498103
Granada1Valladolid1;605793
Granada1Valladolid2;605599
Granada1Vitoria1;765457
Granada1Vitoria2;769025
Granada1Zamora1;671127
Granada1Zamora2;669536
Granada1Zaragoza1;720896
Granada2A Coru̱a1;1002263
Granada2A Coru̱a2;1002925
Granada2Albacete1;406547
Granada2Albacete2;406390
Granada2Alicante1;347793
Granada2Alicante2;347793
Granada2Almeria1;158801
Granada2Almeria2;158801
Granada2Avila1;521649
Granada2Avila2;521152
Granada2Badajoz1;456327
Granada2Badajoz2;454248
Granada2Barcelona1;850871
Granada2Barcelona2;855880
Granada2Bilbao1;805119
Granada2Bilbao2;807392
Granada2Burgos1;656266
Granada2Burgos2;650309
Granada2Caceres1;502072
Granada2Caceres2;501722
Granada2Cadiz1;290833
Granada2Cadiz2;290779
Granada2Castellon1;577172
Granada2Castellon2;577033
Granada2Ciudad Real1;253255
Granada2Ciudad Real2;252553
Granada2Cordoba1;199218
Granada2Cordoba2;198937
Granada2Cuenca1;449647
Granada2Cuenca2;476090
Granada2Girona1;945446
Granada2Girona2;947491
Granada2Granada1;2042
Granada2Granada2;0
Granada2Guadalajara1;462577
Granada2Guadalajara2;462265
Granada2Huelva1;349522
Granada2Huelva2;347888
Granada2Huesca1;786871
Granada2Huesca2;786751
Granada2Jaen1;88664
Granada2Jaen2;88060
Granada2Leon1;748867
Granada2Leon2;748480
Granada2Lerida1;866646
Granada2Lerida2;865077
Granada2Logrono1;732330
Granada2Logrono2;731601
Granada2Lugo1;912551
Granada2Lugo2;911255
Granada2Madrid1;411563
Granada2Madrid2;409820
Granada2Malaga1;131088
Granada2Malaga2;130513
Granada2Murcia1;276042
Granada2Murcia2;276042
Granada2Ourense1;914228
Granada2Ourense2;914607
Granada2Oviedo1;862491
Granada2Oviedo2;859760
Granada2Palencia1;673124
Granada2Palencia2;675173
Granada2Pamplona1;797289
Granada2Pamplona2;793783
Granada2Pontevedra1;1024913
Granada2Pontevedra2;1024526
Granada2Salamanca1;626277
Granada2Salamanca2;627641
Granada2San Sebastian1;860959
Granada2San Sebastian2;860959
Granada2Santander1;868229
Granada2Santander2;867927
Granada2Segovia1;503304
Granada2Segovia2;504637
Granada2Sevilla1;246062
Granada2Sevilla2;252160
Granada2Soria1;630398
Granada2Soria2;632666
Granada2Tarragona1;761693
Granada2Tarragona2;759999
Granada2Teruel1;549248
Granada2Teruel2;549248
Granada2Toledo1;359655
Granada2Toledo2;361583
Granada2Valencia1;493719
Granada2Valencia2;496950
Granada2Valladolid1;601130
Granada2Valladolid2;600936
Granada2Vitoria1;760794
Granada2Vitoria2;764362
Granada2Zamora1;666464
Granada2Zamora2;664873
Granada2Zaragoza1;716233
Guadalajara1A Coru̱a1;646686
Guadalajara1A Coru̱a2;647347
Guadalajara1Albacete1;290739
Guadalajara1Albacete2;290582
Guadalajara1Alicante1;453900
Guadalajara1Alicante2;453900
Guadalajara1Almeria1;593857
Guadalajara1Almeria2;593857
Guadalajara1Avila1;166071
Guadalajara1Avila2;165574
Guadalajara1Badajoz1;463657
Guadalajara1Badajoz2;458832
Guadalajara1Barcelona1;558165
Guadalajara1Barcelona2;568083
Guadalajara1Bilbao1;418124
Guadalajara1Bilbao2;420397
Guadalajara1Burgos1;269271
Guadalajara1Burgos2;263314
Guadalajara1Caceres1;358425
Guadalajara1Caceres2;359321
Guadalajara1Cadiz1;707352
Guadalajara1Cadiz2;707299
Guadalajara1Castellon1;393133
Guadalajara1Castellon2;392994
Guadalajara1Ciudad Real1;253756
Guadalajara1Ciudad Real2;253933
Guadalajara1Cordoba1;444783
Guadalajara1Cordoba2;444503
Guadalajara1Cuenca1;138917
Guadalajara1Cuenca2;138920
Guadalajara1Girona1;642717
Guadalajara1Girona2;644762
Guadalajara1Granada1;466990
Guadalajara1Granada2;464091
Guadalajara1Guadalajara1;0
Guadalajara1Guadalajara2;1534
Guadalajara1Huelva1;676265
Guadalajara1Huelva2;674632
Guadalajara1Huesca1;325998
Guadalajara1Huesca2;325878
Guadalajara1Jaen1;382103
Guadalajara1Jaen2;384337
Guadalajara1Leon1;393289
Guadalajara1Leon2;392902
Guadalajara1Lerida1;405772
Guadalajara1Lerida2;404203
Guadalajara1Logrono1;271456
Guadalajara1Logrono2;270728
Guadalajara1Lugo1;556973
Guadalajara1Lugo2;555677
Guadalajara1Madrid1;60301
Guadalajara1Madrid2;58558
Guadalajara1Malaga1;587025
Guadalajara1Malaga2;586450
Guadalajara1Murcia1;432844
Guadalajara1Murcia2;432844
Guadalajara1Ourense1;558650
Guadalajara1Ourense2;559029
Guadalajara1Oviedo1;506913
Guadalajara1Oviedo2;504182
Guadalajara1Palencia1;268295
Guadalajara1Palencia2;268739
Guadalajara1Pamplona1;336415
Guadalajara1Pamplona2;332910
Guadalajara1Pontevedra1;669335
Guadalajara1Pontevedra2;668948
Guadalajara1Salamanca1;270699
Guadalajara1Salamanca2;272063
Guadalajara1San Sebastian1;419504
Guadalajara1San Sebastian2;419504
Guadalajara1Santander1;476063
Guadalajara1Santander2;475761
Guadalajara1Segovia1;147726
Guadalajara1Segovia2;149059
Guadalajara1Sevilla1;590975
Guadalajara1Sevilla2;588010
Guadalajara1Soria1;169524
Guadalajara1Soria2;171793
Guadalajara1Tarragona1;489834
Guadalajara1Tarragona2;488577
Guadalajara1Teruel1;246682
Guadalajara1Teruel2;246682
Guadalajara1Toledo1;131172
Guadalajara1Toledo2;128166
Guadalajara1Valencia1;390843
Guadalajara1Valencia2;390910
Guadalajara1Valladolid1;245552
Guadalajara1Valladolid2;245358
Guadalajara1Vitoria1;373799
Guadalajara1Vitoria2;377366
Guadalajara1Zamora1;310886
Guadalajara1Zamora2;309295
Guadalajara1Zaragoza1;255360
Guadalajara2A Coru̱a1;647252
Guadalajara2A Coru̱a2;647913
Guadalajara2Albacete1;289516
Guadalajara2Albacete2;289359
Guadalajara2Alicante1;452677
Guadalajara2Alicante2;452677
Guadalajara2Almeria1;592634
Guadalajara2Almeria2;592634
Guadalajara2Avila1;166638
Guadalajara2Avila2;166140
Guadalajara2Badajoz1;462433
Guadalajara2Badajoz2;457608
Guadalajara2Barcelona1;559854
Guadalajara2Barcelona2;569772
Guadalajara2Bilbao1;417808
Guadalajara2Bilbao2;420081
Guadalajara2Burgos1;268955
Guadalajara2Burgos2;262998
Guadalajara2Caceres1;357202
Guadalajara2Caceres2;358098
Guadalajara2Cadiz1;706129
Guadalajara2Cadiz2;706075
Guadalajara2Castellon1;394822
Guadalajara2Castellon2;394683
Guadalajara2Ciudad Real1;252533
Guadalajara2Ciudad Real2;252710
Guadalajara2Cordoba1;443560
Guadalajara2Cordoba2;443279
Guadalajara2Cuenca1;137409
Guadalajara2Cuenca2;137413
Guadalajara2Girona1;644407
Guadalajara2Girona2;646452
Guadalajara2Granada1;465767
Guadalajara2Granada2;462867
Guadalajara2Guadalajara1;1746
Guadalajara2Guadalajara2;0
Guadalajara2Huelva1;675041
Guadalajara2Huelva2;673408
Guadalajara2Huesca1;327687
Guadalajara2Huesca2;327567
Guadalajara2Jaen1;380879
Guadalajara2Jaen2;383113
Guadalajara2Leon1;393856
Guadalajara2Leon2;393469
Guadalajara2Lerida1;407462
Guadalajara2Lerida2;405893
Guadalajara2Logrono1;273146
Guadalajara2Logrono2;272417
Guadalajara2Lugo1;557539
Guadalajara2Lugo2;556244
Guadalajara2Madrid1;59077
Guadalajara2Madrid2;57335
Guadalajara2Malaga1;585802
Guadalajara2Malaga2;585226
Guadalajara2Murcia1;431620
Guadalajara2Murcia2;431620
Guadalajara2Ourense1;559216
Guadalajara2Ourense2;559595
Guadalajara2Oviedo1;507480
Guadalajara2Oviedo2;504748
Guadalajara2Palencia1;267980
Guadalajara2Palencia2;268423
Guadalajara2Pamplona1;338105
Guadalajara2Pamplona2;334599
Guadalajara2Pontevedra1;669902
Guadalajara2Pontevedra2;669514
Guadalajara2Salamanca1;271265
Guadalajara2Salamanca2;272629
Guadalajara2San Sebastian1;421193
Guadalajara2San Sebastian2;421193
Guadalajara2Santander1;475747
Guadalajara2Santander2;475445
Guadalajara2Segovia1;148292
Guadalajara2Segovia2;149626
Guadalajara2Sevilla1;589751
Guadalajara2Sevilla2;586786
Guadalajara2Soria1;171214
Guadalajara2Soria2;173482
Guadalajara2Tarragona1;491523
Guadalajara2Tarragona2;490267
Guadalajara2Teruel1;248371
Guadalajara2Teruel2;248371
Guadalajara2Toledo1;129949
Guadalajara2Toledo2;126943
Guadalajara2Valencia1;389620
Guadalajara2Valencia2;389687
Guadalajara2Valladolid1;246119
Guadalajara2Valladolid2;245924
Guadalajara2Vitoria1;373483
Guadalajara2Vitoria2;377050
Guadalajara2Zamora1;311452
Guadalajara2Zamora2;309862
Guadalajara2Zaragoza1;257049
Huelva1A Coru̱a1;941104
Huelva1A Coru̱a2;941765
Huelva1Albacete1;619298
Huelva1Albacete2;619141
Huelva1Alicante1;695869
Huelva1Alicante2;695869
Huelva1Almeria1;506877
Huelva1Almeria2;506877
Huelva1Avila1;584163
Huelva1Avila2;583666
Huelva1Badajoz1;297619
Huelva1Badajoz2;295541
Huelva1Barcelona1;1091317
Huelva1Barcelona2;1096325
Huelva1Bilbao1;946956
Huelva1Bilbao2;949229
Huelva1Burgos1;805805
Huelva1Burgos2;792351
Huelva1Caceres1;343364
Huelva1Caceres2;343014
Huelva1Cadiz1;213316
Huelva1Cadiz2;213263
Huelva1Castellon1;817617
Huelva1Castellon2;817478
Huelva1Ciudad Real1;424804
Huelva1Ciudad Real2;421900
Huelva1Cordoba1;238899
Huelva1Cordoba2;238618
Huelva1Cuenca1;662398
Huelva1Cuenca2;688841
Huelva1Girona1;1185891
Huelva1Girona2;1187936
Huelva1Granada1;348289
Huelva1Granada2;348707
Huelva1Guadalajara1;674964
Huelva1Guadalajara2;674652
Huelva1Huelva1;0
Huelva1Huelva2;1046
Huelva1Huesca1;999258
Huelva1Huesca2;999138
Huelva1Jaen1;339525
Huelva1Jaen2;339868
Huelva1Leon1;753449
Huelva1Leon2;753061
Huelva1Lerida1;1079033
Huelva1Lerida2;1077464
Huelva1Logrono1;922615
Huelva1Logrono2;921886
Huelva1Lugo1;917132
Huelva1Lugo2;915836
Huelva1Madrid1;619542
Huelva1Madrid2;621084
Huelva1Malaga1;314347
Huelva1Malaga2;313772
Huelva1Murcia1;624118
Huelva1Murcia2;624118
Huelva1Ourense1;854593
Huelva1Ourense2;854320
Huelva1Oviedo1;867072
Huelva1Oviedo2;864341
Huelva1Palencia1;719262
Huelva1Palencia2;721311
Huelva1Pamplona1;997625
Huelva1Pamplona2;999204
Huelva1Pontevedra1;811084
Huelva1Pontevedra2;810697
Huelva1Salamanca1;548377
Huelva1Salamanca2;548036
Huelva1San Sebastian1;1002796
Huelva1San Sebastian2;1002796
Huelva1Santander1;914367
Huelva1Santander2;914065
Huelva1Segovia1;689688
Huelva1Segovia2;691021
Huelva1Sevilla1;97826
Huelva1Sevilla2;94032
Huelva1Soria1;842785
Huelva1Soria2;845053
Huelva1Tarragona1;1002138
Huelva1Tarragona2;1000444
Huelva1Teruel1;761999
Huelva1Teruel2;761999
Huelva1Toledo1;582697
Huelva1Toledo2;581158
Huelva1Valencia1;752221
Huelva1Valencia2;752288
Huelva1Valladolid1;670300
Huelva1Valladolid2;668433
Huelva1Vitoria1;902630
Huelva1Vitoria2;906198
Huelva1Zamora1;615460
Huelva1Zamora2;614404
Huelva1Zaragoza1;928620
Huelva2A Coru̱a1;940058
Huelva2A Coru̱a2;940719
Huelva2Albacete1;618768
Huelva2Albacete2;618611
Huelva2Alicante1;695339
Huelva2Alicante2;695339
Huelva2Almeria1;506347
Huelva2Almeria2;506347
Huelva2Avila1;583633
Huelva2Avila2;583135
Huelva2Badajoz1;297089
Huelva2Badajoz2;295010
Huelva2Barcelona1;1090787
Huelva2Barcelona2;1095795
Huelva2Bilbao1;946425
Huelva2Bilbao2;948699
Huelva2Burgos1;805274
Huelva2Burgos2;791821
Huelva2Caceres1;342834
Huelva2Caceres2;342484
Huelva2Cadiz1;212786
Huelva2Cadiz2;212733
Huelva2Castellon1;817087
Huelva2Castellon2;816948
Huelva2Ciudad Real1;424274
Huelva2Ciudad Real2;421370
Huelva2Cordoba1;238369
Huelva2Cordoba2;238088
Huelva2Cuenca1;661868
Huelva2Cuenca2;688311
Huelva2Girona1;1185361
Huelva2Girona2;1187406
Huelva2Granada1;347759
Huelva2Granada2;348177
Huelva2Guadalajara1;674433
Huelva2Guadalajara2;674122
Huelva2Huelva1;1166
Huelva2Huelva2;0
Huelva2Huesca1;998728
Huelva2Huesca2;998608
Huelva2Jaen1;338995
Huelva2Jaen2;339337
Huelva2Leon1;752918
Huelva2Leon2;752531
Huelva2Lerida1;1078503
Huelva2Lerida2;1076933
Huelva2Logrono1;922085
Huelva2Logrono2;921356
Huelva2Lugo1;916602
Huelva2Lugo2;915306
Huelva2Madrid1;619012
Huelva2Madrid2;620554
Huelva2Malaga1;313817
Huelva2Malaga2;313242
Huelva2Murcia1;623588
Huelva2Murcia2;623588
Huelva2Ourense1;853547
Huelva2Ourense2;853274
Huelva2Oviedo1;866542
Huelva2Oviedo2;863811
Huelva2Palencia1;718732
Huelva2Palencia2;720781
Huelva2Pamplona1;997095
Huelva2Pamplona2;998674
Huelva2Pontevedra1;810038
Huelva2Pontevedra2;809651
Huelva2Salamanca1;547847
Huelva2Salamanca2;547505
Huelva2San Sebastian1;1002266
Huelva2San Sebastian2;1002266
Huelva2Santander1;913837
Huelva2Santander2;913535
Huelva2Segovia1;689157
Huelva2Segovia2;690491
Huelva2Sevilla1;97296
Huelva2Sevilla2;93502
Huelva2Soria1;842254
Huelva2Soria2;844523
Huelva2Tarragona1;1001608
Huelva2Tarragona2;999914
Huelva2Teruel1;761469
Huelva2Teruel2;761469
Huelva2Toledo1;582167
Huelva2Toledo2;580628
Huelva2Valencia1;751691
Huelva2Valencia2;751758
Huelva2Valladolid1;669769
Huelva2Valladolid2;667902
Huelva2Vitoria1;902100
Huelva2Vitoria2;905668
Huelva2Zamora1;614930
Huelva2Zamora2;613874
Huelva2Zaragoza1;928090
Huesca1A Coru̱a1;845757
Huesca1A Coru̱a2;846418
Huesca1Albacete1;468198
Huesca1Albacete2;468994
Huesca1Alicante1;564268
Huesca1Alicante2;564268
Huesca1Almeria1;831429
Huesca1Almeria2;831429
Huesca1Avila1;492211
Huesca1Avila2;491713
Huesca1Badajoz1;787247
Huesca1Badajoz2;782422
Huesca1Barcelona1;264253
Huesca1Barcelona2;274133
Huesca1Bilbao1;370109
Huesca1Bilbao2;372382
Huesca1Burgos1;360949
Huesca1Burgos2;366994
Huesca1Caceres1;682015
Huesca1Caceres2;682911
Huesca1Cadiz1;1030942
Huesca1Cadiz2;1030889
Huesca1Castellon1;395030
Huesca1Castellon2;394891
Huesca1Ciudad Real1;577346
Huesca1Ciudad Real2;577523
Huesca1Cordoba1;768373
Huesca1Cordoba2;768092
Huesca1Cuenca1;394750
Huesca1Cuenca2;394512
Huesca1Girona1;337545
Huesca1Girona2;342177
Huesca1Granada1;790580
Huesca1Granada2;787681
Huesca1Guadalajara1;325667
Huesca1Guadalajara2;325330
Huesca1Huelva1;999855
Huesca1Huelva2;998221
Huesca1Huesca1;0
Huesca1Huesca2;632
Huesca1Jaen1;705692
Huesca1Jaen2;707927
Huesca1Leon1;540637
Huesca1Leon2;540250
Huesca1Lerida1;112962
Huesca1Lerida2;113275
Huesca1Logrono1;237308
Huesca1Logrono2;238751
Huesca1Lugo1;756044
Huesca1Lugo2;754749
Huesca1Madrid1;383891
Huesca1Madrid2;382148
Huesca1Malaga1;910615
Huesca1Malaga2;910040
Huesca1Murcia1;622509
Huesca1Murcia2;622509
Huesca1Ourense1;818734
Huesca1Ourense2;819112
Huesca1Oviedo1;650625
Huesca1Oviedo2;650572
Huesca1Palencia1;452027
Huesca1Palencia2;452470
Huesca1Pamplona1;167261
Huesca1Pamplona2;163755
Huesca1Pontevedra1;929419
Huesca1Pontevedra2;929032
Huesca1Salamanca1;602802
Huesca1Salamanca2;598202
Huesca1San Sebastian1;250349
Huesca1San Sebastian2;250349
Huesca1Santander1;468769
Huesca1Santander2;468467
Huesca1Segovia1;473865
Huesca1Segovia2;475199
Huesca1Sevilla1;914565
Huesca1Sevilla2;911599
Huesca1Soria1;228657
Huesca1Soria2;226921
Huesca1Tarragona1;213319
Huesca1Tarragona2;212062
Huesca1Teruel1;248579
Huesca1Teruel2;248579
Huesca1Toledo1;454762
Huesca1Toledo2;451756
Huesca1Valencia1;388097
Huesca1Valencia2;391334
Huesca1Valladolid1;489241
Huesca1Valladolid2;488760
Huesca1Vitoria1;328476
Huesca1Vitoria2;265628
Huesca1Zamora1;585697
Huesca1Zamora2;584106
Huesca1Zaragoza1;76444
Huesca2A Coru̱a1;845682
Huesca2A Coru̱a2;846343
Huesca2Albacete1;468123
Huesca2Albacete2;468920
Huesca2Alicante1;564194
Huesca2Alicante2;564194
Huesca2Almeria1;831355
Huesca2Almeria2;831355
Huesca2Avila1;492137
Huesca2Avila2;491639
Huesca2Badajoz1;787172
Huesca2Badajoz2;782347
Huesca2Barcelona1;264179
Huesca2Barcelona2;274059
Huesca2Bilbao1;370034
Huesca2Bilbao2;372307
Huesca2Burgos1;360875
Huesca2Burgos2;366919
Huesca2Caceres1;681941
Huesca2Caceres2;682836
Huesca2Cadiz1;1030868
Huesca2Cadiz2;1030814
Huesca2Castellon1;394956
Huesca2Castellon2;394817
Huesca2Ciudad Real1;577272
Huesca2Ciudad Real2;577449
Huesca2Cordoba1;768299
Huesca2Cordoba2;768018
Huesca2Cuenca1;394676
Huesca2Cuenca2;394438
Huesca2Girona1;337470
Huesca2Girona2;342103
Huesca2Granada1;790505
Huesca2Granada2;787606
Huesca2Guadalajara1;325593
Huesca2Guadalajara2;325256
Huesca2Huelva1;999780
Huesca2Huelva2;998147
Huesca2Huesca1;129
Huesca2Huesca2;0
Huesca2Jaen1;705618
Huesca2Jaen2;707852
Huesca2Leon1;540563
Huesca2Leon2;540176
Huesca2Lerida1;112888
Huesca2Lerida2;113200
Huesca2Logrono1;237233
Huesca2Logrono2;238677
Huesca2Lugo1;755970
Huesca2Lugo2;754674
Huesca2Madrid1;383816
Huesca2Madrid2;382074
Huesca2Malaga1;910540
Huesca2Malaga2;909965
Huesca2Murcia1;622435
Huesca2Murcia2;622435
Huesca2Ourense1;818659
Huesca2Ourense2;819038
Huesca2Oviedo1;650550
Huesca2Oviedo2;650497
Huesca2Palencia1;451952
Huesca2Palencia2;452395
Huesca2Pamplona1;167186
Huesca2Pamplona2;163681
Huesca2Pontevedra1;929344
Huesca2Pontevedra2;928957
Huesca2Salamanca1;602728
Huesca2Salamanca2;598128
Huesca2San Sebastian1;250275
Huesca2San Sebastian2;250275
Huesca2Santander1;468695
Huesca2Santander2;468393
Huesca2Segovia1;473791
Huesca2Segovia2;475124
Huesca2Sevilla1;914490
Huesca2Sevilla2;911525
Huesca2Soria1;228583
Huesca2Soria2;226846
Huesca2Tarragona1;213244
Huesca2Tarragona2;211987
Huesca2Teruel1;248505
Huesca2Teruel2;248505
Huesca2Toledo1;454688
Huesca2Toledo2;451682
Huesca2Valencia1;388022
Huesca2Valencia2;391259
Huesca2Valladolid1;489166
Huesca2Valladolid2;488686
Huesca2Vitoria1;328402
Huesca2Vitoria2;265554
Huesca2Zamora1;585622
Huesca2Zamora2;584032
Huesca2Zaragoza1;76369
Jaen1A Coru̱a1;920281
Jaen1A Coru̱a2;920942
Jaen1Albacete1;324564
Jaen1Albacete2;324408
Jaen1Alicante1;406950
Jaen1Alicante2;406950
Jaen1Almeria1;217958
Jaen1Almeria2;217958
Jaen1Avila1;439667
Jaen1Avila2;439169
Jaen1Badajoz1;372434
Jaen1Badajoz2;370355
Jaen1Barcelona1;796583
Jaen1Barcelona2;801592
Jaen1Bilbao1;723137
Jaen1Bilbao2;725410
Jaen1Burgos1;574283
Jaen1Burgos2;568327
Jaen1Caceres1;418451
Jaen1Caceres2;418101
Jaen1Cadiz1;367694
Jaen1Cadiz2;367641
Jaen1Castellon1;522883
Jaen1Castellon2;522744
Jaen1Ciudad Real1;171273
Jaen1Ciudad Real2;170570
Jaen1Cordoba1;116151
Jaen1Cordoba2;115870
Jaen1Cuenca1;367665
Jaen1Cuenca2;394107
Jaen1Girona1;891157
Jaen1Girona2;893203
Jaen1Granada1;91090
Jaen1Granada2;88191
Jaen1Guadalajara1;380594
Jaen1Guadalajara2;380283
Jaen1Huelva1;347713
Jaen1Huelva2;346079
Jaen1Huesca1;704888
Jaen1Huesca2;704769
Jaen1Jaen1;0
Jaen1Jaen2;1511
Jaen1Leon1;666885
Jaen1Leon2;666498
Jaen1Lerida1;784663
Jaen1Lerida2;783094
Jaen1Logrono1;650347
Jaen1Logrono2;649618
Jaen1Lugo1;830568
Jaen1Lugo2;829273
Jaen1Madrid1;329580
Jaen1Madrid2;327837
Jaen1Malaga1;211125
Jaen1Malaga2;210550
Jaen1Murcia1;335199
Jaen1Murcia2;335199
Jaen1Ourense1;832245
Jaen1Ourense2;832624
Jaen1Oviedo1;780509
Jaen1Oviedo2;777777
Jaen1Palencia1;591141
Jaen1Palencia2;593190
Jaen1Pamplona1;715306
Jaen1Pamplona2;711800
Jaen1Pontevedra1;942931
Jaen1Pontevedra2;942543
Jaen1Salamanca1;544294
Jaen1Salamanca2;545658
Jaen1San Sebastian1;778977
Jaen1San Sebastian2;778977
Jaen1Santander1;786246
Jaen1Santander2;785944
Jaen1Segovia1;421321
Jaen1Segovia2;422655
Jaen1Sevilla1;248453
Jaen1Sevilla2;252200
Jaen1Soria1;548415
Jaen1Soria2;550683
Jaen1Tarragona1;707404
Jaen1Tarragona2;705710
Jaen1Teruel1;467265
Jaen1Teruel2;467265
Jaen1Toledo1;277672
Jaen1Toledo2;279600
Jaen1Valencia1;457487
Jaen1Valencia2;457554
Jaen1Valladolid1;519148
Jaen1Valladolid2;518953
Jaen1Vitoria1;678812
Jaen1Vitoria2;682379
Jaen1Zamora1;584482
Jaen1Zamora2;582891
Jaen1Zaragoza1;634250
Jaen2A Coru̱a1;920542
Jaen2A Coru̱a2;921203
Jaen2Albacete1;324826
Jaen2Albacete2;324669
Jaen2Alicante1;405971
Jaen2Alicante2;405971
Jaen2Almeria1;216978
Jaen2Almeria2;216978
Jaen2Avila1;439928
Jaen2Avila2;439430
Jaen2Badajoz1;364728
Jaen2Badajoz2;362649
Jaen2Barcelona1;796844
Jaen2Barcelona2;801853
Jaen2Bilbao1;723398
Jaen2Bilbao2;725671
Jaen2Burgos1;574545
Jaen2Burgos2;568588
Jaen2Caceres1;410745
Jaen2Caceres2;410395
Jaen2Cadiz1;359988
