Origen;Destino;Distance_m;Distance_km;Duracion_seg;Duracion_min
Guadalajara Bus;punto_recarga_256;311638;311.638;10580;176.33333333333334
Guadalajara Bus;punto_recarga_257;311519;311.519;10539;175.65
Guadalajara Bus;punto_recarga_258;357203;357.203;12426;207.1
Guadalajara Bus;punto_recarga_259;299705;299.705;10301;171.68333333333334
Guadalajara Bus;punto_recarga_260;264470;264.47;9909;165.15
Guadalajara Bus;punto_recarga_261;248907;248.907;8714;145.23333333333332
Guadalajara Bus;punto_recarga_262;247209;247.209;9698;161.63333333333333
Guadalajara Bus;punto_recarga_263;251439;251.439;8733;145.55
Guadalajara Bus;punto_recarga_264;278679;278.679;9677;161.28333333333333
Guadalajara Bus;punto_recarga_265;561342;561.342;19373;322.8833333333333
Guadalajara Bus;punto_recarga_266;512221;512.221;17119;285.31666666666666
Guadalajara Bus;punto_recarga_267;538553;538.553;17948;299.1333333333333
Guadalajara Bus;punto_recarga_268;559992;559.992;18918;315.3
Guadalajara Bus;punto_recarga_269;629799;629.799;21169;352.81666666666666
Guadalajara Bus;punto_recarga_270;616672;616.672;21918;365.3
Guadalajara Bus;punto_recarga_271;645206;645.206;21889;364.81666666666666
Guadalajara Bus;punto_recarga_272;677532;677.532;23373;389.55
Guadalajara Bus;punto_recarga_273;464130;464.13;15741;262.35
Guadalajara Bus;punto_recarga_274;452821;452.821;15054;250.9
Guadalajara Bus;punto_recarga_275;502596;502.596;17716;295.26666666666665
Guadalajara Bus;punto_recarga_276;408298;408.298;14045;234.08333333333334
Guadalajara Bus;punto_recarga_277;496421;496.421;17763;296.05
Guadalajara Bus;punto_recarga_278;494434;494.434;16877;281.28333333333336
Guadalajara Bus;punto_recarga_279;562336;562.336;18707;311.78333333333336
Guadalajara Bus;punto_recarga_280;553283;553.283;18512;308.53333333333336
Guadalajara Bus;punto_recarga_281;559215;559.215;18749;312.48333333333335
Guadalajara Bus;punto_recarga_282;454457;454.457;15183;253.05
Guadalajara Bus;punto_recarga_283;581165;581.165;19375;322.9166666666667
Guadalajara Bus;punto_recarga_284;555736;555.736;18559;309.31666666666666
Guadalajara Bus;punto_recarga_285;660183;660.183;22019;366.98333333333335
Guadalajara Bus;punto_recarga_286;648569;648.569;21918;365.3
Guadalajara Bus;punto_recarga_287;662672;662.672;22122;368.7
Guadalajara Bus;punto_recarga_288;647221;647.221;21817;363.6166666666667
Guadalajara Bus;punto_recarga_289;657763;657.763;21991;366.51666666666665
Guadalajara Bus;punto_recarga_290;641892;641.892;21674;361.23333333333335
Guadalajara Bus;punto_recarga_291;642106;642.106;21665;361.0833333333333
Guadalajara Bus;punto_recarga_292;657117;657.117;21970;366.1666666666667
Guadalajara Bus;punto_recarga_293;670761;670.761;22692;378.2
Guadalajara Bus;punto_recarga_294;662221;662.221;22079;367.98333333333335
Guadalajara Bus;punto_recarga_295;659918;659.918;22398;373.3
Guadalajara Bus;punto_recarga_296;431853;431.853;14476;241.26666666666668
Guadalajara Bus;punto_recarga_297;662221;662.221;22438;373.96666666666664
Guadalajara Bus;punto_recarga_298;660685;660.685;22218;370.3
Guadalajara Bus;punto_recarga_299;647740;647.74;21931;365.51666666666665
Guadalajara Bus;punto_recarga_300;645690;645.69;21737;362.28333333333336
Guadalajara Bus;punto_recarga_301;645668;645.668;21735;362.25
Guadalajara Bus;punto_recarga_302;700939;700.939;23804;396.73333333333335
Guadalajara Bus;punto_recarga_303;713811;713.811;24487;408.1166666666667
Guadalajara Bus;punto_recarga_304;699469;699.469;23524;392.06666666666666
Guadalajara Bus;punto_recarga_305;652221;652.221;22012;366.8666666666667
Guadalajara Bus;punto_recarga_306;647723;647.723;21994;366.56666666666666
Guadalajara Bus;punto_recarga_307;652630;652.63;22024;367.06666666666666
Guadalajara Bus;punto_recarga_308;608169;608.169;20286;338.1
Guadalajara Bus;punto_recarga_309;657707;657.707;22235;370.5833333333333
Guadalajara Bus;punto_recarga_310;611005;611.005;20448;340.8
Guadalajara Bus;punto_recarga_311;610300;610.3;21021;350.35
Guadalajara Bus;punto_recarga_312;641222;641.222;21553;359.21666666666664
Guadalajara Bus;punto_recarga_313;672504;672.504;22825;380.4166666666667
Guadalajara Bus;punto_recarga_314;650120;650.12;22337;372.28333333333336
Guadalajara Bus;punto_recarga_315;646314;646.314;21777;362.95
Guadalajara Bus;punto_recarga_316;649337;649.337;22054;367.56666666666666
Guadalajara Bus;punto_recarga_317;644748;644.748;21760;362.6666666666667
Guadalajara Bus;punto_recarga_318;647091;647.091;21911;365.18333333333334
Guadalajara Bus;punto_recarga_319;410888;410.888;13809;230.15
Guadalajara Bus;punto_recarga_320;291074;291.074;10037;167.28333333333333
Guadalajara Bus;punto_recarga_321;54097;54.097;2338;38.96666666666667
Guadalajara Bus;punto_recarga_322;52891;52.891;2139;35.65
Guadalajara Bus;punto_recarga_323;386046;386.046;13335;222.25
Guadalajara Bus;punto_recarga_324;381456;381.456;13454;224.23333333333332
Guadalajara Bus;punto_recarga_325;381268;381.268;13402;223.36666666666667
Guadalajara Bus;punto_recarga_326;276921;276.921;11148;185.8
Guadalajara Bus;punto_recarga_327;372658;372.658;12785;213.08333333333334
Guadalajara Bus;punto_recarga_328;407741;407.741;13886;231.43333333333334
Guadalajara Bus;punto_recarga_329;384680;384.68;13267;221.11666666666667
Guadalajara Bus;punto_recarga_330;345078;345.078;12013;200.21666666666667
Guadalajara Bus;punto_recarga_331;388776;388.776;13316;221.93333333333334
Guadalajara Bus;punto_recarga_332;420414;420.414;15743;262.3833333333333
Guadalajara Bus;punto_recarga_333;411085;411.085;15172;252.86666666666667
Guadalajara Bus;punto_recarga_334;424247;424.247;14581;243.01666666666668
Guadalajara Bus;punto_recarga_335;421127;421.127;15971;266.18333333333334
Guadalajara Bus;punto_recarga_336;421508;421.508;15951;265.85
Guadalajara Bus;punto_recarga_337;419288;419.288;15645;260.75
Guadalajara Bus;punto_recarga_338;434757;434.757;16314;271.9
Guadalajara Bus;punto_recarga_339;413148;413.148;15233;253.88333333333333
Guadalajara Bus;punto_recarga_340;409294;409.294;14157;235.95
Guadalajara Bus;punto_recarga_341;456153;456.153;15874;264.56666666666666
Guadalajara Bus;punto_recarga_342;428062;428.062;14884;248.06666666666666
Guadalajara Bus;punto_recarga_343;406913;406.913;14115;235.25
Guadalajara Bus;punto_recarga_344;440007;440.007;15328;255.46666666666667
Guadalajara Bus;punto_recarga_345;415861;415.861;15518;258.6333333333333
Guadalajara Bus;punto_recarga_346;428201;428.201;14885;248.08333333333334
Guadalajara Bus;punto_recarga_347;404975;404.975;14011;233.51666666666668
Guadalajara Bus;punto_recarga_348;416785;416.785;14607;243.45
Guadalajara Bus;punto_recarga_349;419623;419.623;15661;261.01666666666665
Guadalajara Bus;punto_recarga_350;440742;440.742;15499;258.31666666666666
Guadalajara Bus;punto_recarga_351;416841;416.841;15666;261.1
Guadalajara Bus;punto_recarga_352;342739;342.739;11839;197.31666666666666
Guadalajara Bus;gasolinera_1;549797;549.797;18204;303.4
Guadalajara Bus;gasolinera_2;590857;590.857;20497;341.6166666666667
Guadalajara Bus;gasolinera_3;603739;603.739;20505;341.75
Guadalajara Bus;gasolinera_4;485737;485.737;16593;276.55
Guadalajara Bus;gasolinera_5;534773;534.773;18348;305.8
Guadalajara Bus;gasolinera_6;527437;527.437;18195;303.25
Guadalajara Bus;gasolinera_7;635232;635.232;21625;360.4166666666667
Guadalajara Bus;gasolinera_8;610494;610.494;20892;348.2
Guadalajara Bus;gasolinera_9;509734;509.734;17572;292.8666666666667
Guadalajara Bus;gasolinera_10;523432;523.432;17590;293.1666666666667
Guadalajara Bus;gasolinera_11;571046;571.046;19153;319.21666666666664
Guadalajara Bus;gasolinera_12;563357;563.357;19235;320.5833333333333
Guadalajara Bus;gasolinera_14;511530;511.53;16943;282.3833333333333
Guadalajara Bus;gasolinera_15;524773;524.773;17478;291.3
Guadalajara Bus;gasolinera_16;704087;704.087;24027;400.45
Guadalajara Bus;gasolinera_17;461702;461.702;15714;261.9
Guadalajara Bus;gasolinera_18;606493;606.493;21903;365.05
Guadalajara Bus;gasolinera_19;705541;705.541;23546;392.43333333333334
Guadalajara Bus;gasolinera_20;711447;711.447;23809;396.81666666666666
Guadalajara Bus;gasolinera_21;689182;689.182;23250;387.5
Guadalajara Bus;gasolinera_22;734684;734.684;24553;409.21666666666664
Guadalajara Bus;gasolinera_23;674285;674.285;22539;375.65
Guadalajara Bus;gasolinera_25;707543;707.543;23853;397.55
Guadalajara Bus;gasolinera_26;666850;666.85;22624;377.06666666666666
Guadalajara Bus;gasolinera_27;732993;732.993;25549;425.81666666666666
Guadalajara Bus;gasolinera_28;496792;496.792;16776;279.6
Guadalajara Bus;gasolinera_29;471311;471.311;15822;263.7
Guadalajara Bus;gasolinera_30;402062;402.062;13435;223.91666666666666
Guadalajara Bus;gasolinera_31;426794;426.794;14784;246.4
Guadalajara Bus;gasolinera_32;473873;473.873;16649;277.48333333333335
Guadalajara Bus;gasolinera_33;398692;398.692;13429;223.81666666666666
Guadalajara Bus;gasolinera_34;336692;336.692;12225;203.75
Guadalajara Bus;gasolinera_35;465899;465.899;17129;285.48333333333335
Guadalajara Bus;gasolinera_36;372513;372.513;12904;215.06666666666666
Guadalajara Bus;gasolinera_37;407713;407.713;13875;231.25
Guadalajara Bus;gasolinera_38;182422;182.422;6557;109.28333333333333
Guadalajara Bus;gasolinera_39;261361;261.361;9659;160.98333333333332
Guadalajara Bus;gasolinera_40;303825;303.825;10459;174.31666666666666
Guadalajara Bus;gasolinera_41;265081;265.081;9298;154.96666666666667
Guadalajara Bus;gasolinera_42;273894;273.894;9461;157.68333333333334
Guadalajara Bus;gasolinera_43;230353;230.353;8131;135.51666666666668
Guadalajara Bus;gasolinera_44;342904;342.904;11796;196.6
Guadalajara Bus;gasolinera_45;356105;356.105;12325;205.41666666666666
Guadalajara Bus;gasolinera_46;358988;358.988;12149;202.48333333333332
Guadalajara Bus;gasolinera_47;331674;331.674;11174;186.23333333333332
Guadalajara Bus;gasolinera_48;353580;353.58;11861;197.68333333333334
Guadalajara Bus;gasolinera_49;280878;280.878;10176;169.6
Guadalajara Bus;gasolinera_50;241607;241.607;8223;137.05
Guadalajara Bus;gasolinera_51;299541;299.541;10241;170.68333333333334
Guadalajara Bus;gasolinera_52;308215;308.215;10384;173.06666666666666
Guadalajara Bus;gasolinera_53;321866;321.866;11383;189.71666666666667
Guadalajara Bus;gasolinera_54;695756;695.756;23075;384.5833333333333
Guadalajara Bus;gasolinera_55;274570;274.57;10852;180.86666666666667
Guadalajara Bus;gasolinera_56;284594;284.594;9575;159.58333333333334
Guadalajara Bus;gasolinera_59;353077;353.077;11748;195.8
Guadalajara Bus;gasolinera_60;250139;250.139;8450;140.83333333333334
Guadalajara Bus;gasolinera_61;338547;338.547;11156;185.93333333333334
Guadalajara Bus;gasolinera_62;263400;263.4;8658;144.3
Guadalajara Bus;gasolinera_63;452746;452.746;15094;251.56666666666666
Guadalajara Bus;gasolinera_64;493132;493.132;16371;272.85
Guadalajara Bus;gasolinera_65;480960;480.96;16222;270.3666666666667
Guadalajara Bus;gasolinera_66;496988;496.988;16967;282.78333333333336
Guadalajara Bus;gasolinera_67;422660;422.66;13942;232.36666666666667
Guadalajara Bus;gasolinera_68;479918;479.918;16111;268.51666666666665
Guadalajara Bus;gasolinera_69;417312;417.312;13954;232.56666666666666
Guadalajara Bus;gasolinera_70;430378;430.378;14218;236.96666666666667
Guadalajara Bus;gasolinera_71;395764;395.764;13169;219.48333333333332
Guadalajara Bus;gasolinera_72;581101;581.101;19787;329.78333333333336
Guadalajara Bus;gasolinera_73;557873;557.873;18749;312.48333333333335
Guadalajara Bus;gasolinera_74;591317;591.317;20356;339.26666666666665
Guadalajara Bus;gasolinera_75;572434;572.434;19234;320.56666666666666
Guadalajara Bus;gasolinera_76;606328;606.328;20314;338.56666666666666
Guadalajara Bus;gasolinera_77;537891;537.891;18167;302.78333333333336
Guadalajara Bus;gasolinera_78;541405;541.405;18307;305.1166666666667
Guadalajara Bus;gasolinera_79;464742;464.742;15833;263.8833333333333
Guadalajara Bus;gasolinera_80;477523;477.523;16472;274.53333333333336
Guadalajara Bus;gasolinera_81;494192;494.192;16866;281.1
Guadalajara Bus;gasolinera_82;505288;505.288;17576;292.93333333333334
Guadalajara Bus;gasolinera_83;501813;501.813;16948;282.46666666666664
Guadalajara Bus;gasolinera_84;526815;526.815;17802;296.7
Guadalajara Bus;gasolinera_85;487197;487.197;16434;273.9
Guadalajara Bus;gasolinera_86;54807;54.807;2415;40.25
Guadalajara Bus;gasolinera_87;419795;419.795;15580;259.6666666666667
Guadalajara Bus;gasolinera_88;404970;404.97;14010;233.5
Guadalajara Bus;gasolinera_89;411368;411.368;15076;251.26666666666668
Guadalajara Bus;gasolinera_90;447831;447.831;15466;257.76666666666665
Guadalajara Bus;gasolinera_91;439709;439.709;15267;254.45
Guadalajara Bus;gasolinera_92;424254;424.254;14579;242.98333333333332
Guadalajara Bus;gasolinera_93;669727;669.727;22028;367.1333333333333
Guadalajara Bus;gasolinera_94;639185;639.185;21306;355.1
Guadalajara Bus;gasolinera_95;476447;476.447;16287;271.45
Guadalajara Bus;gasolinera_96;485498;485.498;16915;281.9166666666667
Guadalajara Bus;gasolinera_97;465549;465.549;16568;276.1333333333333
Guadalajara Bus;gasolinera_98;502193;502.193;17678;294.6333333333333
Guadalajara Bus;gasolinera_99;385404;385.404;14893;248.21666666666667
Guadalajara Bus;gasolinera_100;445135;445.135;15996;266.6
Guadalajara Bus;gasolinera_101;513540;513.54;17782;296.3666666666667
Guadalajara Bus;gasolinera_102;390363;390.363;13378;222.96666666666667
Guadalajara Bus;gasolinera_103;660115;660.115;22046;367.43333333333334
Guadalajara Bus;gasolinera_104;645876;645.876;21736;362.26666666666665
Guadalajara Bus;gasolinera_105;708306;708.306;24147;402.45
Guadalajara Bus;gasolinera_106;660398;660.398;22411;373.51666666666665
Guadalajara Bus;gasolinera_107;682162;682.162;22915;381.9166666666667
Guadalajara Bus;gasolinera_108;629882;629.882;21127;352.1166666666667
Guadalajara Bus;gasolinera_109;598943;598.943;20180;336.3333333333333
Guadalajara Bus;gasolinera_110;711762;711.762;24520;408.6666666666667
Guadalajara Bus;gasolinera_111;689332;689.332;23218;386.96666666666664
Guadalajara Bus;gasolinera_112;662912;662.912;22376;372.93333333333334
Guadalajara Bus;gasolinera_113;695550;695.55;23652;394.2
Guadalajara Bus;gasolinera_114;119123;119.123;4386;73.1
Guadalajara Bus;gasolinera_115;211548;211.548;7207;120.11666666666666
Guadalajara Bus;gasolinera_116;140307;140.307;6097;101.61666666666666
Guadalajara Bus;gasolinera_117;443477;443.477;16191;269.85
Guadalajara Bus;gasolinera_118;200910;200.91;7163;119.38333333333334
Guadalajara Bus;gasolinera_119;717659;717.659;23670;394.5
Guadalajara Bus;gasolinera_120;242316;242.316;9021;150.35
Guadalajara Bus;gasolinera_121;289598;289.598;10308;171.8
Guadalajara Bus;gasolinera_122;212538;212.538;7576;126.26666666666667
Guadalajara Bus;gasolinera_123;252415;252.415;9116;151.93333333333334
Guadalajara Bus;gasolinera_124;218316;218.316;7928;132.13333333333333
Guadalajara Bus;gasolinera_125;232531;232.531;8131;135.51666666666668
Guadalajara Bus;gasolinera_126;207837;207.837;7400;123.33333333333333
Guadalajara Bus;gasolinera_127;268013;268.013;9270;154.5
Guadalajara Bus;gasolinera_128;226632;226.632;8449;140.81666666666666
Guadalajara Bus;gasolinera_129;231614;231.614;8179;136.31666666666666
Guadalajara Bus;gasolinera_130;252641;252.641;8705;145.08333333333334
Guadalajara Bus;gasolinera_131;197140;197.14;6982;116.36666666666666
Guadalajara Bus;gasolinera_132;288529;288.529;9920;165.33333333333334
Guadalajara Bus;gasolinera_133;427212;427.212;15667;261.1166666666667
Guadalajara Bus;gasolinera_134;469379;469.379;16131;268.85
Guadalajara Bus;gasolinera_135;631716;631.716;20815;346.9166666666667
Guadalajara Bus;gasolinera_137;622140;622.14;20583;343.05
Guadalajara Bus;gasolinera_138;380812;380.812;13203;220.05
Guadalajara Bus;gasolinera_139;404991;404.991;13932;232.2
Guadalajara Bus;gasolinera_140;380658;380.658;13044;217.4
Guadalajara Bus;gasolinera_141;326737;326.737;11231;187.18333333333334
Guadalajara Bus;gasolinera_142;393888;393.888;13717;228.61666666666667
Guadalajara Bus;gasolinera_143;365678;365.678;12528;208.8
Guadalajara Bus;gasolinera_144;369025;369.025;12854;214.23333333333332
Guadalajara Bus;gasolinera_145;334277;334.277;11406;190.1
Guadalajara Bus;gasolinera_146;314247;314.247;10782;179.7
Guadalajara Bus;gasolinera_147;384145;384.145;13137;218.95
Guadalajara Bus;gasolinera_148;360844;360.844;13907;231.78333333333333
Guadalajara Bus;gasolinera_149;342405;342.405;12315;205.25
Guadalajara Bus;gasolinera_150;394035;394.035;13594;226.56666666666666
Guadalajara Bus;gasolinera_151;362819;362.819;12866;214.43333333333334
Guadalajara Bus;gasolinera_152;361856;361.856;13140;219.0
Guadalajara Bus;gasolinera_153;146195;146.195;5157;85.95
Guadalajara Bus;gasolinera_154;203294;203.294;6881;114.68333333333334
Guadalajara Bus;gasolinera_155;248890;248.89;8411;140.18333333333334
Guadalajara Bus;gasolinera_156;235878;235.878;7982;133.03333333333333
Guadalajara Bus;gasolinera_157;239455;239.455;8057;134.28333333333333
Guadalajara Bus;gasolinera_158;642625;642.625;21547;359.1166666666667
Guadalajara Bus;gasolinera_159;682812;682.812;22947;382.45
Guadalajara Bus;gasolinera_160;677326;677.326;23198;386.6333333333333
Guadalajara Bus;gasolinera_161;671955;671.955;22983;383.05
Guadalajara Bus;gasolinera_162;697455;697.455;23351;389.18333333333334
Guadalajara Bus;gasolinera_163;682307;682.307;23070;384.5
Guadalajara Bus;gasolinera_164;597173;597.173;21090;351.5
Guadalajara Bus;gasolinera_165;606893;606.893;21455;357.5833333333333
Guadalajara Bus;gasolinera_166;590719;590.719;20357;339.28333333333336
Guadalajara Bus;gasolinera_167;532071;532.071;18489;308.15
Guadalajara Bus;gasolinera_168;545289;545.289;18774;312.9
Guadalajara Bus;gasolinera_169;362988;362.988;12283;204.71666666666667
Guadalajara Bus;gasolinera_170;390190;390.19;13103;218.38333333333333
Guadalajara Bus;gasolinera_171;452561;452.561;15292;254.86666666666667
Guadalajara Bus;gasolinera_172;393127;393.127;13362;222.7
Guadalajara Bus;gasolinera_173;379723;379.723;12796;213.26666666666668
Guadalajara Bus;gasolinera_174;401612;401.612;13595;226.58333333333334
Guadalajara Bus;gasolinera_175;408951;408.951;13914;231.9
Guadalajara Bus;gasolinera_176;449910;449.91;15284;254.73333333333332
Guadalajara Bus;gasolinera_177;437277;437.277;14788;246.46666666666667
Guadalajara Bus;gasolinera_178;423776;423.776;14241;237.35
Guadalajara Bus;gasolinera_179;428595;428.595;14622;243.7
Guadalajara Bus;gasolinera_180;495939;495.939;17822;297.03333333333336
