id;latitude;longitude;name;streetName;provincia;ccaa;postalCode;connectorType;ratedPowerKW;num_connectors
punto_recarga_304;42.58442369999999;-8.742930300000001;Tesla Padriñán (San Xenxo) Paseo de la Praia de Silgar;Paseo de la Praia de Silgar;Pontevedra;Galicia;36960;Tesla;;1
punto_recarga_305;42.2052969;-8.7522039;Vigo Calle de Beiramar;Calle de Beiramar;Pontevedra;Galicia;36202;IEC62196Type2Outlet;3.7;1
punto_recarga_306;42.286004999999996;-8.619402000000001;Vigo Calle del Príncipe;Calle del Príncipe;Pontevedra;Galicia;36201;StandardHouseholdCountrySpecific;3.7;1
punto_recarga_307;42.2392617;-8.712034;Renault Lavadores (Santa Cristina);Avenida de Madrid;Pontevedra;Galicia;36214;IEC62196Type2Outlet;22.2;1
punto_recarga_308;42.6550326;-8.111703;Ourense Calle de Juan XXIII;Calle de Juan XXIII;Ourense;Galicia;32003;['IEC62196Type2Outlet', 'StandardHouseholdCountrySpecific'];[22.2, 3.7];2
punto_recarga_309;42.22528399999999;-8.745676;Vigo Calle del Príncipe;Calle del Príncipe;Pontevedra;Galicia;36201;StandardHouseholdCountrySpecific;3.7;1
punto_recarga_310;42.66501820000001;-8.1215716;Santiago de Compostela Calle del Restollal;Calle del Restollal;A Coruña;Galicia;15702;StandardHouseholdCountrySpecific;2.8;1
punto_recarga_311;42.762601399999994;-8.0245205;San Caetano (Santiago) Calle del Cruceiro de la Coruña;Calle del Cruceiro de la Coruña;A Coruña;Galicia;15898;StandardHouseholdCountrySpecific;2.8;1
punto_recarga_312;42.19335419999999;-8.651765699999999;Iberdrola Sárdoma (San Pedro);Avenida de Madrid;Pontevedra;Galicia;36214;['IEC62196Type2CCS', 'Chademo', 'IEC62196Type2Outlet'];[50, 50, 22.2];3
punto_recarga_313;42.430923799999995;-8.6634054;Teis (San Salvador) Travesía de Vigo;Travesía de Vigo;Pontevedra;Galicia;36207;StandardHouseholdCountrySpecific;2.8;1
punto_recarga_314;42.2229341;-8.7350177;Vigo Calle del Príncipe;Calle del Príncipe;Pontevedra;Galicia;36201;StandardHouseholdCountrySpecific;3.7;1
punto_recarga_315;42.2214685;-8.696746000000001;Vigo Calle del Pintor Colmeiro;Calle del Pintor Colmeiro;Pontevedra;Galicia;36203;['StandardHouseholdCountrySpecific', 'IEC62196Type2Outlet'];[2.8, 2.8];2
punto_recarga_316;43.3679263;-8.4067448;San Cristovo das Viñas (San Cristovo);;A Coruña;Galicia;15008;StandardHouseholdCountrySpecific;2.8;1
punto_recarga_317;42.225640500000004;-8.691886;Vigo Calle del Arenal;Calle del Arenal;Pontevedra;Galicia;36201;['StandardHouseholdCountrySpecific', 'IEC62196Type2Outlet'];[2.8, 22.2];2
punto_recarga_318;42.2243343;-8.7116291;Vigo Plaza de la Independencia;Plaza de la Independencia;Pontevedra;Galicia;36211;['StandardHouseholdCountrySpecific', 'IEC62196Type2Outlet'];[2.8, 2.8];2
punto_recarga_319;42.0610924;-6.6427115999999975;Tesla Ponferrada Avenida de la Constitución;Avenida de la Constitución;Leon;Castille & Leon;24404;Tesla;;1
punto_recarga_320;41.8261174;-5.3788634;Zamora Avenida del Príncipe de Asturias;Avenida del Príncipe de Asturias;Zamora;Castille & Leon;49029;StandardHouseholdCountrySpecific;3.7;1
punto_recarga_321;40.493894;-3.648247;Madrid Calle del Arroyo de Valdebebas;Calle del Arroyo de Valdebebas;Madrid;Community of Madrid;28050;StandardHouseholdCountrySpecific;3.7;1
punto_recarga_322;40.4840115;-3.6475357;Tesla Madrid;;Madrid;Community of Madrid;28050;Tesla;;1
punto_recarga_323;42.8494606;-2.6485874;Renault Vitoria-Gasteiz Portal de Gamarra;Portal de Gamarra;Araba/Álava;Basque Country;01013;StandardHouseholdCountrySpecific;2.8;1
punto_recarga_324;42.84913479999999;-2.6664082000000002;EVBox Vitoria-Gasteiz Portal de Zurbano;Portal de Zurbano;Araba/Álava;Basque Country;01013;IEC62196Type2Outlet;3.7;1
punto_recarga_325;42.84850489999999;-2.6654953;EVBox Vitoria-Gasteiz Portal de Zurbano;Portal de Zurbano;Araba/Álava;Basque Country;01013;IEC62196Type2Outlet;3.7;1
punto_recarga_326;42.48984309999999;-2.4829442999999998;Logroño Calle del Muro de Francisco de la Mata;Calle del Muro de Francisco de la Mata;Rioja;Rioja;26001;['StandardHouseholdCountrySpecific', 'IEC62196Type2Outlet'];[2.8, 7.4];2
punto_recarga_327;42.864056299999994;-2.7124726000000003;Vitoria-Gasteiz Calle de Prudencio María Verástegui;Calle de Prudencio María Verástegui;Araba/Álava;Basque Country;01002;['StandardHouseholdCountrySpecific', 'IEC62196Type2Outlet'];[3.7, 7.4];2
punto_recarga_328;42.864064899999995;-2.321557;Iberdrola Campezo;;Araba/Álava;Basque Country;01128;['IEC62196Type2CCS', 'Chademo', 'IEC62196Type2Outlet'];[50, 50, 22.2];3
punto_recarga_329;42.9112354;-2.6666336;EnelX Vitoria-Gasteiz Calle Vitorialanda;Calle Vitorialanda;Araba/Álava;Basque Country;01010;['IEC62196Type2CCS', 'Chademo', 'IEC62196Type2Outlet'];[25, 25, 11.1];3
punto_recarga_330;42.7011818;-2.9194399;Labastida Calle de Solagüen;Calle de Solagüen;Araba/Álava;Basque Country;01330;IEC62196Type2Outlet;11.1;1
punto_recarga_331;42.8678842;-2.5415086;Vitoria-Gasteiz Calle del Puerto de Barazar;Calle del Puerto de Barazar;Araba/Álava;Basque Country;01013;['StandardHouseholdCountrySpecific', 'IEC62196Type2Outlet'];[3.7, 7.4];2
punto_recarga_332;43.3091113;-1.9438083;IBIL San Sebastián Plaza de Nafarroa Beherea;Plaza de Nafarroa Beherea;Gipuzkoa;Basque Country;20001;IEC62196Type2Outlet;22.2;1
punto_recarga_333;43.0278537;-2.2041555;IBIL Azpeitia;Salbe Auzoa;Gipuzkoa;Basque Country;20730;IEC62196Type2Outlet;22.2;1
punto_recarga_334;43.19000399999999;-2.454243;Azkoitia;Xabier Munibe Zuhaiztia;Gipuzkoa;Basque Country;20720;['IEC62196Type2Outlet', 'StandardHouseholdCountrySpecific'];[22.2, 3.7];2
punto_recarga_335;43.3202505;-1.9839598999999999;IBIL San Sebastián Calle de Gregorio Ordóñez;Calle de Gregorio Ordóñez;Gipuzkoa;Basque Country;20011;['IEC62196Type2Outlet', 'StandardHouseholdCountrySpecific'];[11.1, 3.7];2
punto_recarga_336;43.323935299999995;-1.9717761000000005;IBIL San Sebastián Plaza de Irún;Plaza de Irún;Gipuzkoa;Basque Country;20011;['IEC62196Type2Outlet', 'StandardHouseholdCountrySpecific'];[22.2, 3.7];2
punto_recarga_337;43.297227;-1.9662419999999998;San Sebastián Paseo de Mikeletegi;Paseo de Mikeletegi;Gipuzkoa;Basque Country;20009;['StandardHouseholdCountrySpecific', 'IEC62196Type2Outlet'];[3.7, 7.4];2
punto_recarga_338;43.361584;-1.793754;Oiartzun Polígono Lintzirin;Polígono Lintzirin;Gipuzkoa;Basque Country;20180;['StandardHouseholdCountrySpecific', 'IEC62196Type2Outlet'];[3.7, 7.4];2
punto_recarga_339;43.0465532;-2.1848857;Iberdrola Azkoitia Calle de Nagusia;Calle de Nagusia;Gipuzkoa;Basque Country;20720;IEC62196Type2Outlet;22.2;1
punto_recarga_340;43.071915000000004;-2.4729509999999997;IBIL Elorrio Calle de Nizeto Urkizu;Calle de Nizeto Urkizu;Biscay;Basque Country;48230;IEC62196Type2Outlet;22.2;1
punto_recarga_341;43.28140300000001;-2.16392;San Sebastián Calle de Fernando Múgica;Calle de Fernando Múgica;Gipuzkoa;Basque Country;20018;IEC62196Type2Outlet;22.2;1
punto_recarga_342;43.182790000000004;-2.480759;IBIL Abadiño Barrio de Murueta;Barrio de Murueta;Biscay;Basque Country;48220;['IEC62196Type2Outlet', 'StandardHouseholdCountrySpecific'];[22.2, 3.7];2
punto_recarga_343;43.062134;-2.504542;EnelX Bergara Calle de Urteaga;Calle de Urteaga;Gipuzkoa;Basque Country;20569;['IEC62196Type2CCS', 'Chademo', 'IEC62196Type2Outlet'];[25, 25, 11.1];3
punto_recarga_344;43.17207;-2.30361;Iberdrola Eibar Calle de Barrena;Calle de Barrena;Gipuzkoa;Basque Country;20600;['IEC62196Type2CCS', 'Chademo', 'IEC62196Type2Outlet'];[50, 50, 22.2];3
punto_recarga_345;43.30096279999999;-2.0022566000000004;IBIL San Sebastián Calle de Eustasio Amilibia;Calle de Eustasio Amilibia;Gipuzkoa;Basque Country;20011;IEC62196Type2Outlet;22.2;1
punto_recarga_346;43.213521;-2.4167971;IBIL Azkoitia Barrio Bazterretxe;Barrio Bazterretxe;Gipuzkoa;Basque Country;20720;['IEC62196Type2Outlet', 'StandardHouseholdCountrySpecific'];[22.2, 3.7];2
punto_recarga_347;43.048716999999996;-2.497361;EnelX Bergara Calle de Urteaga;Calle de Urteaga;Gipuzkoa;Basque Country;20569;['IEC62196Type2CCS', 'Chademo', 'IEC62196Type2Outlet'];[25, 25, 11.1];3
punto_recarga_348;43.028366;-2.409438;EnelX Bergara Calle de Urteaga;Calle de Urteaga;Gipuzkoa;Basque Country;20569;['IEC62196Type2CCS', 'Chademo', 'IEC62196Type2Outlet'];[25, 25, 11.1];3
punto_recarga_349;43.305283;-1.973914;IBIL San Sebastián Paseo de Mikeletegi;Paseo de Mikeletegi;Gipuzkoa;Basque Country;20009;['IEC62196Type2Outlet', 'StandardHouseholdCountrySpecific'];[22.2, 3.7];2
punto_recarga_350;43.304343599999996;-2.3636381;Iberdrola Azkoitia Calle de Xabier Munibe;Calle de Xabier Munibe;Gipuzkoa;Basque Country;20720;IEC62196Type2Outlet;22.2;1
punto_recarga_351;43.29163399999999;-1.9854217;Tesla San Sebastián;;Gipuzkoa;Basque Country;20010;Tesla;;1
punto_recarga_352;42.68854870000001;-2.9533967999999997;Labastida Calle de Solagüen;Calle de Solagüen;Araba/Álava;Basque Country;01330;IEC62196Type2Outlet;11.1;1
