name,formatted_address,latitude,longitude
Bicicoruña plaza Pontevedra,"Pr. Pontevedra, 2, 15003 A Coruña",43.3679263,-8.4067448
NACEX,"Rúa de Severino Cobas, 49, 36214 Vigo, Pontevedra",42.225640500000004,-8.691886
Lugenergy Estación de carga,"Av. de los Hermanos Machado, 137, 46025 Valencia",39.4978749,-0.3826875
Gasolinera REPSOL Gasvive,"Av. de Madrid, 66, 36204 Vigo, PO",42.2243343,-8.7116291
Easycharger Estación de carga,"Calle Obispo Nicolás Castellanos, 1, Entreplanta C Izquierda, 34001 Palencia",42.013238799999996,-4.5337654
Estación de carga de vehículos eléctricos,"Paseo de la Castellana, 162, 28046 Madrid",40.45839,-3.6896475
Tesla Supercharger,"Av. Ada Lovelace, 23, 28906 Getafe, Madrid",40.2903543,-3.6963012
IONITY Charging Station,28042 Madrid,40.458578,-3.6166379999999996
Punto de recarga de Vehículos Eléctricos,28046 Madrid,40.43188019999999,-3.6891549
GiC - Gestion Inteligente de Cargas Charging Station,"Carga Pública, C\Card, Calle de Cardenal Marcelo Spínola, 6, 28016 Madrid",40.466738899999996,-3.670647
Iberdrola Estación de carga,"28805 Alcalá de Henares, Madrid",40.50420379999999,-3.3305873999999998
GiC - Gestion Inteligente de Cargas Charging Station,"Calle Cerro de la Plata, 4, 28007 Madrid",40.39992,-3.6751419999999997
GiC - Gestion Inteligente de Cargas Charging Station,"20 Av. Niceto Alcalá Zamora Cirve, 28050",40.493894,-3.648247
GiC - Gestion Inteligente de Cargas Charging Station,"Carga Pública, Av. de Machupichu, 105, 28043 Madrid",40.464878999999996,-3.6361489999999996
Iberdrola Clientes Charging Station,"20, Calle Areneros, 28521 Rivas-Vaciamadrid, Madrid",40.3306494,-3.5243116999999997
ENDESA Charging Station,"Calle Edgar Neville, 5, 28223 Pozuelo de Alarcón, Madrid",40.394374,-3.798332
Recarga eléctrica de coches y motos,"Calle Cortada, 10, 28016 Madrid",40.4672977,-3.6699391
Iberdrola Clientes Charging Station,"Av. de Pío XII, 4, 28016 Madrid",40.462590000000006,-3.675238
Iberdrola Clientes Charging Station,"Calle las Pozas, 183, 28200 San Lorenzo de El Escorial, Madrid",40.60278100000001,-4.127734999999999
ENDESA Charging Station,"Plaza de San Cayetano, s/n, 28028 Madrid",40.434275899999996,-3.670748
Iberdrola Charging Station,"Calle de Juan Bravo, 13, 28006 Madrid",40.433329,-3.682339
ENDESA Charging Station,"Av. del General Perón, 21, 28020 Madrid",40.452523,-3.695641999999999
ENDESA Charging Station,"Av. del General Perón, 38, 28020 Madrid",40.452855,-3.6933
Iberdrola Charging Station,"C. de Rafael Calvo, 31, 28010 Madrid",40.434694,-3.6921739999999996
ENDESA Charging Station,"Calle de Eraso, 21, 28028 Madrid",40.434306,-3.670778
Estacion de Carga de Vehiculos Eléctricos,"Calle Rio, 1, 45642 Cardiel de los Montes, Toledo",40.0627739,-4.653042
Enchufauto Estación de carga,"Calle de Diego de León, 47, 28006 Madrid",40.4347985,-3.6785276
Enchufauto - Showroom Clientes Puntos de recarga para vehículos eléctricos - Madrid.,"Av. de Brasil, 6, 28020 Madrid",40.4541834,-3.6931089
Recarga eléctrica de coches y motos,"Calle de Goya, 36, 28001 Madrid",40.424886,-3.681083
Recarga eléctrica de coches y motos,"Calle de Sta Engracia, 117, 28010 Madrid",40.4382029,-3.7004017
emovili,"nº 27 Edificio I Planta 3ª Oficina 1D, Av. de Valdelaparra, 28108 Alcobendas, Madrid",40.5376659,-3.6463318
Estación Naturgy Sanchinarro,"Av. de Francisco Pi y Margall, 5, 28050 Madrid",40.484855700000004,-3.6458831
Adif Vicálvaro Clasificación,28032 Madrid,40.4161062,-3.581253
Estación de Madrid-Abroñigal,"C. de Méndez Álvaro, 84, 28053 Madrid",40.3874617,-3.673554499999999
Asociación de Empresarios de Estaciones de Servicio Comunidad de Madrid,"Plaza Cdad. de Viena, 9, 28040 Madrid",40.4473922,-3.7163917
Estación Naturgy Vallecas-C.T.M.,"Centro Transportes, Av. Eje Central, 7, 28053 Madrid",40.3639308,-3.6560779
Estación de Madrid-Chamartín,28036 Madrid,40.4718908,-3.6825565000000005
Estación de Madrid-Puerta de Atocha Adif,"Glorieta Emperador Carlos V, s/n, 28045 Madrid",40.406417700000006,-3.6903845
Madrid - Atocha Cercanias,28045 Madrid,40.4064655,-3.6896451
Bicimad,"Plaza del Cordón, 28005 Madrid",40.414193100000006,-3.710328499999999
Deposito 13 Metro Madrid Villaverde,"Av. Real de Pinto, s/n, 28021 Villaverde, Madrid",40.3306652,-3.7208247
Bicimad,"Hortaleza, 28004 Madrid",40.4251906,-3.6977714999999995
Bicimad,"Ribera de Curtidores, 28005 Madrid",40.4053153,-3.7071259
Estación Naturgy Villaverde,"Calle de Piñuecar, 53, 28021 Madrid",40.335792700000006,-3.7178366
Estación Naturgy Vicálvaro,"Calle de Rivas, 14, 28052 Madrid",40.39808,-3.58909
Estación Naturgy Aravaca,"Calle Rafael Botí, 5, 28023 Madrid",40.46352,-3.8047302000000003
Gran Vía,28013 Madrid,40.419852399999996,-3.7016062000000005
Párking de motos Paseo de la Castellana 259,"Paseo de la Castellana, 259, 28046 Madrid",40.47882429999999,-3.6862531
Metro Gran Vía Cerrado por obras,"Plaza del Callao, 28013 Madrid",40.419990000000006,-3.70212
Estación Naturgy Fuembellida,"Calle Fuembellida, 3, 28022 Madrid",40.4493689,-3.5731906
Tarjeta Transporte Público,"Plaza Moncloa, 1, 28008 Madrid",40.4353387,-3.7185718
Metro de Madrid - Depósito 9 Zona 4,28050 Madrid,40.4838592,-3.6587227999999996
Estación de Servicio Repsol - Barajas II,"CR N-2 P.K. 12,60 D, 28042 Madrid",40.449141100000006,-3.565418
Estación De Delicias,28045 Madrid,40.40027,-3.6938800000000005
EMT Centro de Operaciones Sanchinarro,"Av. de Niceto Alcalá Zamora, 4, 28050 Madrid",40.4840115,-3.6475357
Paco de Lucía,"Calle del Monasterio de Las Huelgas, 28034 Madrid",40.4996245,-3.7091512000000004
Estación de Avenida de América,28002 Madrid,40.438320000000004,-3.67645
Parking Saba Metro Nuevos Ministerios,"Paseo de la Castellana, 100, 28046 Madrid",40.4430008,-3.6913347
Lugenergy Estación de carga,"Av. de los Hermanos Machado, 137, 46025 Valencia",39.4978749,-0.3826875
Plenilunio,"Calle de Aracne, s / n, 28022 Madrid",40.446969,-3.587343
TELEFURGO MADRID CTM - Alquiler de Furgonetas,"Avda. del Eje Central, CTM Nave S5 km. 3.500, 28053 Madrid",40.36452130000001,-3.6540581
Estación de Servicio Repsol,"Paseo de Santa María de la Cabeza, 18, 28045 Madrid",40.4058583,-3.6951926
GasAuto Repsol AutoGas,"C, Paseo de la Ermita del Santo, 80, 28019 Madrid",40.399608,-3.7329736999999987
Gasolinera Repsol,"Calle Alto del Retiro, SN, 28051 Madrid",40.3675627,-3.5884445
Estación de Servicio Repsol,"Calle Paseo Acacias, 8 DE, 28005 Madrid",40.4044159,-3.705365
Iberdrola Estación de carga,"Calle Bebricio, 71, 26500 Calahorra, La Rioja",42.306587,-1.9713310000000002
Iberdrola Clientes Charging Station,"Av. de Burgos, 49, 26006 Logroño, La Rioja",42.4615534,-2.4692679
Punto de carga para vehículos eléctricos,"Av. de La Rioja, 14, 26001 Logroño, La Rioja",42.4639505,-2.4468479
Fenie Energía Estación de carga,"26330, La Rioja",42.53985000000001,-2.7785177000000005
Recarga eléctrica de coches y motos,"Calle Prado Viejo, 70, 26007 Logroño, La Rioja",42.45278829999999,-2.4717361
Tesla Destination Charger,"Calle Lérida, 1, 26006 Logroño, La Rioja",42.462715,-2.4205330000000003
Tesla Destination Charger,"Av. Vizcaya, 8, 26200 Haro, La Rioja",42.584482,-2.846937
Fenie Energia Charging Station,"Paseo San Julián, 8, 26300 Nájera, La Rioja",42.41599799999999,-2.7313679
Cargador coches de bateria,"Paseo San Julián, 4, 26300 Nájera, La Rioja",42.416844399999995,-2.7317457000000003
Tesla Destination Charger,"Paseo de la Constitucion, 97, 26580 Arnedo, La Rioja",42.2245739,-2.108609
ENDESA Charging Station,"Av. Gran Vía Juan Carlos I, 26B, 26001 Logroño, La Rioja",42.463955,-2.44955
Iberdrola Charging Station,"Calle de Gregoria Artacho, 37, 26350 Cenicero, La Rioja",42.48172599999999,-2.6480029999999997
ENDESA Charging Station,"Carrer de la Rioja, 1, 08227 Terrassa, Barcelona",41.559228000000004,2.037372
IBIL Charging Station,"Portal de Elorriaga Kalea, 17, 01003 Gasteiz, Araba",42.8494606,-2.6485874
Iberdrola Clientes Charging Station,"Calle Carlos VII, 22, 31200 Estella, Navarra",42.66445,-2.03245
Tesla Destination Charger,"Garberako, 1, 20017 Donostia-San Sebastian, SS",43.3091113,-1.9438083
IBIL Charging Station,"Local, Carr. Zaragoza, 20, 31500",42.0355435,-1.5885234
IBIL Estación de carga,"Prudencio Maria Verastegui Kalea, 1, 01002 Gasteiz, Araba",42.84913479999999,-2.6664082000000002
IBIL Charging Station,"Herrandarren Kalea, 17, 01003 Gasteiz, Araba",42.84850489999999,-2.6654953
IBIL Charging Station,"12 Plaza Norberto Resa, 01004 Gasteiz",42.841,-2.6666
Tesla Destination Charger,"Av. Infanta Elena, 213, 27003 Lugo",43.0371727,-7.5688405
IBIL Charging Station,"Azkue Kalea, 1, 48902 Barakaldo, Bizkaia",43.290411999999996,-2.988979
Logroño,"Avenida de España, 1, 26003 Logroño, La Rioja, La Rioja",42.4604484,-2.4451785
Estacíon de Logroño Adif,"Av. de Colón, 83, 26003 Logroño, La Rioja",42.4577319,-2.4409028999999998
Grupo Arnedo,"Av. del Ebro, 9, 26160 Agoncillo, La Rioja",42.435487,-2.2796662999999997
Estacíon de Haro Adif,"Calle Estación del Ferrocarril, S/N, 26200 Haro, La Rioja",42.5836265,-2.8492737
ESTACIONES ARNEDO,"N-232, KM. 367, 26510 Pradejón, La Rioja",42.319129,-2.0514346000000003
Estación de Servicio Petronor - Repsol,"E.S, AU AP-68 P.K. 100,00 D, 26340 San Asensio, La Rioja",42.511595899999996,-2.7543182999999996
Estacíon de Alcanadre Adif,"Calle Ctra. Estación, 49, 26509 Alcanadre, La Rioja",42.4074484,-2.1220287
Estación de servicio Cepsa,"P.I. Cantabria I, Av. Mendavía, 14, 26006 Logroño, La Rioja",42.472615999999995,-2.4169633999999998
Estación de servicio Cepsa,"Polígono Industrial I-9 parcela 18 bis, Ctra. Logroño, Km 1, 26142 Villamediana de Iregua, La Rioja",42.447571999999994,-2.418637
Estación de servicio Cepsa,"N-232, Pk 416.1, 26370 Navarrete",42.439694,-2.5312360000000003
Estación de Servicio Repsol,"CR LO-20 P.K. 10,00 D, 26007 Logroño, La Rioja",42.4542539,-2.5041322999999998
Haro,"26200, La Rioja",42.583635,-2.849396
Estación de servicio Cepsa,"Carretera de Lerma, Pk 376, 26320 Baños de Río Tobía, La Rioja",42.351808,-2.7533689999999997
Estación de servicio Cepsa,"Camino Berceo, s/n, 26320 Baños de Río Tobía, La Rioja",42.333749,-2.763892
Estacíon de Rincon De Soto Adif,"Calle Estacion Ferrocarril, 2, 26550 Rincón de Soto, La Rioja",42.2301756,-1.8477525000000001
Grupo Logístico Arnedo,"Av. del Ebro, 9, 26160 Agoncillo, La Rioja",42.437397,-2.2827436000000003
Taxi Jose Haro,"Plaza Castañares de Rioja, 26200 Haro, La Rioja",42.5732888,-2.8527583
Estación de Servicio Repsol,"Cr, LR-113, 44, I, 26320 Baños de Río Tobía, La Rioja",42.3281448,-2.7609249
Estación de Servicio Repsol,"CR N-111 P.K. 292,00 D, 26123 Villanueva de Cameros, La Rioja",42.16631339999999,-2.6500101000000003
Estación de Servicio Repsol,"Cr N-120, 23 D, 26315 Tricio",42.411644700000004,-2.7011844
NACEX,"Calle Torremuña, 4, 26005 Logroño, La Rioja",42.46169949999999,-2.4549066
Nuevo servicio para 6 pasajeros + equipajes TAXI JOSÉ LUIS 24 H 6 pasajeros + equipajes CALAHORRA,"Calle Navarra, 11, 26500 Calahorra, La Rioja",42.309027,-1.9739849999999999
Estación de servicio Cepsa,"Avda. De Logroño, 20, 26580 Arnedo, La Rioja",42.2293783,-2.0940911
Ecociudad del transporte Grupo Arnedo,"Carretera Nacional, 232 km 367, 26511 El Villar de Arnedo",42.318637700000004,-2.0525105
ITV Logroño Tüv Süd,"Pol. Ind. Cantabria I, Calle Soto Galo, 8, 26009 Logroño, La Rioja",42.4690331,-2.4110332999999997
Estación de Autobuses de Logroño,"26003 Logroño, La Rioja",42.459959399999995,-2.4446677
ITV Nájera Tüv Süd,"A-12, Salida 110, 26300 Nájera, La Rioja",42.4294219,-2.7157075
Hertz - Logroño,"Auto Urbion Car Dealer, Av. de Burgos, 64, 26006 Logroño, La Rioja",42.4620475,-2.4715036
XPO LOGISTICS,"97-, Calle Rivera, 103, 26151 Arrúbal, La Rioja",42.4302583,-2.2584736
ITV Logroño - Polígono de Cantabria Red Itevelesa,"Pol. Ind. Cantabria I, Calle Barriguelo, 6, 26006 Logroño, La Rioja",42.469389899999996,-2.412632
Alfaro,"26540, La Rioja",42.186525,-1.747985
Hertz - Logrono - Leroy Merlin,"c/ Prado Viejo E-F, 26007 Logroño, La Rioja",42.4556021,-2.4718713
ITV Logroño - Avda. de Burgos Red Itevelesa,"Av. de Burgos, 109, 111, 26007 Logroño, La Rioja",42.4600352,-2.4757325
NACEX,"Calle Palomares, Casa Blanca Pol., 29, 01321, Álava",42.48984309999999,-2.4829442999999998
"Sendaviva, Parque de la Naturaleza de Navarra","Carretera Virgen del Yugo, s/n, 31513 Arguedas, Navarra",42.1883773,-1.5796341999999999
IBIL Charging Station,"Av. Dr. Pedro Guillén, s/n, 30100 Espinardo, Murcia",38.0052588,-1.145225
Fenie Energia Charging Station,"Calle Dr. Mesa del Castillo, 6, 30010 Murcia",37.96957940000001,-1.1287120000000002
Estación de carga de vehículos eléctricos,"Calle San Antón, 19, 30009 Murcia",37.99047410000001,-1.1405377
Iberdrola Estación de carga,30008 Murcia,37.99306869999999,-1.1305281
Tesla Supercharger,"Nueva Condomina, Autovía A-7, Km. 760, 30110 Churra, Murcia",38.038067600000005,-1.1493479
Iberdrola Charging Station,"Av. Juan Carlos I, 77, 30100 Espinardo, Murcia",38.011431,-1.150188
Iberdrola Charging Station,"Av. de los Pinos, 7, 30009 Murcia",37.997163,-1.138425
Tesla Destination Charger,"Calle Madre Paula Gil Cano, 30009 Murcia",38.002559000000005,-1.142895
Iberdrola Charging Station,"Av. de la Marina Española, 14, 30007 Murcia",38.002526,-1.128325
Iberdrola Charging Station,"Carril Condomina, 3, 30006 Murcia",37.987491999999996,-1.114947
Iberdrola Clientes Charging Station,"Av. Don Juan de Borbón, 3, 30110 Murcia",38.027460999999995,-1.1458469999999998
ENDESA Charging Station,"Calle Torre Álvarez, 3, 30007 Murcia",37.99675999999999,-1.135858
Feníe Energía Charging Station,"Av. Río Segura, 6, 30002 Murcia",37.9816042,-1.1285008
Tesla Destination Charger,"Av. Primero de Mayo, 5, 30006 Murcia",37.98975,-1.116793
ENDESA Charging Station,4 Plaza Dentistas Murcianos Murcia 30007 ES,37.998734999999996,-1.1382940000000001
Feníe Energía Charging Station,"Plaza Circular, 9, 30008 Murcia",37.993275,-1.130651
Feníe Energía Charging Station,"Paseo del Teniente Flomesta, 30002 Murcia",37.983018,-1.130015
Iberdrola Charging Station,"Av Marqués de los Vélez, 25, 30008 Murcia",37.995647,-1.129383
Iberdrola Charging Station,"Av. Intendente Jorge Palacios, 25, 30003 Murcia",37.98280099999999,-1.120074
Iberdrola Charging Station,"Calle Gutiérrez Mellado, 1, 30008 Murcia",37.990677000000005,-1.1277059999999999
Estación de carga de vehículos eléctricos,"Av. Víctor Garrigos, 9, 30009 Murcia",38.0327523,-1.1487945
Iberdrola Charging Station,"Av. de la Libertad, 1, 30009 Murcia",37.990533,-1.134187
Iberdrola Charging Station,"Calle Torre de la Marquesa, 1, 30008 Murcia",37.992776899999996,-1.133844
Feníe Energía Charging Station,"Calle Jaime I el Conquistador, 4, 30008 Murcia",37.989396899999996,-1.131673
ENDESA Charging Station,"2 Travesía, Calle Torre Álvarez, 1, 30007 Murcia",37.997741,-1.1360860000000002
Estación de carga de vehículos eléctricos,"C.C. Nueva Condomina, Local A 51-50, Autovía del Mediterráneo, Km 760, 30110 Churra",38.03844410000001,-1.1492679
Tesla Destination Charger,"Av. Juan de Borbón, s/n, 30110 Murcia",38.032573000000006,-1.1488528999999998
Charge and Parking Estación de carga,"Plaza de España, 30530 Cieza, Murcia",38.23847019999999,-1.4223816999999999
Endesa Estación de carga,"Salida 606, Autovía del Mediterráneo, 30848",37.793808,-1.428134
Estación de carga de vehículos eléctricos,"N-332, 119-117, 30720 San Javier, Murcia",37.8221201,-0.8125336999999999
Fenie Energia Charging Station,"Calle Dr. Mesa del Castillo, 24, 30010 Murcia",38.102925,-0.8499040000000001
Endesa Estación de carga,"Calle Mallorca, 21, 30730 San Javier, Murcia",37.7951474,-0.8385684000000001
Tesla Destination Charger,"68, 30628 Paraje La Matanza, Murcia",38.14407,-1.072401
Porsche Estación de carga,"33 Diseminado Salinas, 30740 San Pedro del Pinatar",37.819125,-0.7579507000000001
Iberdrola Charging Station,"km 423 Carretera Madrid, 30320 Cartagena",37.7672809,-1.070244
ENDESA Charging Station,"30848 Alhama de Murcia, Murcia",37.7957601,-1.4287996
Tesla Destination Charger,"S/N Carretera de Atamaría, Carretera de Atamaría, S/N, 30389 Los Belones, Murcia",37.604401,-0.8027409999999999
Iberdrola Estación de carga,"Calle a, 16, 30370 Cabo de Palos, Murcia",37.627557,-0.7101124999999999
Iberdrola Charging Station,"Calle el Limonero, 2B, 30850 Totana, Murcia",37.775191,-1.4537440000000001
Iberdrola Charging Station,"Ronda de Levante, 55, 30320 Fuente Alamo, Murcia",37.722874,-1.166117
Iberdrola Charging Station,"Pasaje Guerreros, 39, 30334, Murcia",37.732096000000006,-1.22813
Iberdrola Charging Station,"Polígono Ascoy, 11B, 30530 Cieza, Murcia",38.259409000000005,-1.433424
Iberdrola Charging Station,"Calle Dr. Cortezo, 2, 30740 San Pedro del Pinatar, Murcia",37.833727,-0.7901819999999999
Tesla Destination Charger,"Av. Príncipe Felipe, 44, 30710 Las Lomas del Rame, Murcia",37.728105,-0.8702209999999999
ENDESA Charging Station,"Av. Luis Manzanares, 1, 30700 Torre-Pacheco, Murcia",37.742228000000004,-0.95973
ENDESA Charging Station,"Calle Montevideo, 16, 30300 Cartagena, Murcia",37.627373999999996,-0.986034
IONITY Estación de carga,"Diseminado Esparragal, 1, 30890 Puerto Lumbreras, Murcia",37.5758429,-1.8012293999999998
EDP Charging Station,"Calle Conducto, 34, 30201 Cartagena, Murcia",37.6025,-0.98878
Tesla Destination Charger,"Castillo, s/n Calle del, 30800 Lorca",37.6779439,-1.7041490000000001
Iberdrola Charging Station,"1470, N-340a, 04410 Benahadux",37.655001,-1.711529
Iberdrola Charging Station,"Av. de la Constitución, 101, 30400 Caravaca de la Cruz, Murcia",38.097796,-1.8664580000000002
Iberdrola Charging Station,"Av. Juan Carlos I, 2, 30400 Caravaca de la Cruz, Murcia",38.102619,-1.8668189999999998
Estación de carga de vehículos eléctricos,"Av. Justo Quesada, 6099, 30710 Los Alcázares, Murcia",37.766186299999994,-0.8428959999999999
ENDESA Charging Station,"Calle Galileo, 226, 30008 Murcia",37.62738,-0.98514
Estación de Carga de Vehículos Eléctricos,"Paseo Alfonso XIII, 30203 Cartagena, Murcia",37.60692279999999,-0.9823205
Estación de Carga de Vehículos Eléctricos,"Calle 1 Sector Rnp, 4E, 30818, Murcia",37.6634994,-1.6955685
Estación de Autobuses de Murcia,"Calle Sierra Pila, 30005 Murcia",37.9862451,-1.1395345
inQuo - Ingeniería - Eficiencia Energética,"Paseo de Florencia, 21, 30010 Murcia",37.96902120000001,-1.129896
Estación de Vehículo Eléctrico,"Plaza de Carruajes, 30800 Lorca, Murcia",37.6719381,-1.6966689
elektromos töltőállomás,"Av. Cartagena, 14, 30710 Los Alcázares, Murcia",37.7603931,-0.8451006999999999
Estación de carga de vehículos eléctricos,"Av. Pamplona, 2, 31192 Mutilva Baja, Navarra",42.789829,-1.6176976
Iberdrola Estación de carga,"Av. San Ignacio, 10, 31002 Pamplona, Navarra",42.8140125,-1.6430653000000002
Estación de carga de vehículos eléctricos,"31013 Berriozar, Navarra",42.8317179,-1.6692509999999998
Iberdrola Clientes Charging Station,"Av. Juan Pablo II, 4, 31006 Pamplona, Navarra",42.8041,-1.6280000000000001
Feníe Energía Estación de carga,"Calle Zaldibide, 2, 31191 Salinas de Pamplona, Navarra",42.753007700000005,-1.6498365000000002
ENDESA Charging Station,"Av del Este, 1, 31119 Noáin, Navarra",42.732734,-1.6132469999999999
Iberdrola Clientes Charging Station,"Ctra. Corella, 31500 Tudela, Navarra",42.06233100000001,-1.6203530000000002
Endesa Estación de carga de vehículos eléctricos,"Av. San Ignacio, 4, 31002 Pamplona, Navarra",42.815243,-1.6432490000000002
Estación de carga de vehículos eléctricos,"Calle Soto Aizoáin, 2-064, 31013 Pamplona, Navarra",42.83447750000001,-1.6793672999999998
Estación de carga,"Calle Garajonai, 31621 Sarriguren, Navarra",42.81324559999999,-1.5963747
IBIL Charging Station,"NA-4104, 31892, Navarra",42.8626839,-1.7441425
Fenie Energía Estación de carga,"Plaza la Cruz, 22, 31370 Falces, Navarra",42.387694,-1.7938817999999999
Estación de carga de VE Mercadona,"31200 Estella, Navarra",42.6545365,-2.0267147
Iberdrola Estación de carga,"Calle Esquíroz, 31007 Pamplona, Navarra",42.8079581,-1.6492792
Fenie Energia Charging Station,"31191 Galar, Navarra",42.7882027,-1.6376205
Recarga eléctrica coches y motos,"Av. San Ignacio, 10, 31002 Pamplona, Navarra",42.8140113,-1.6430723000000003
Iberdrola Clientes Charging Station,"Calle Carlos VII, 22, 31200 Estella, Navarra",42.66445,-2.03245
Estacion F.f.c.c.adif,"Calle la Constitución, 3, 31530 Cortes, Navarra",41.9148292,-1.4203195
Feníe Energía Estación de carga,"C. Ntra. Sra. de la Purificación, 89, 31195 Berrioplano, Navarra",42.853953999999995,-1.691986
Iberdrola Clientes Charging Station,"Av. San Ignacio, 10, 31002 Pamplona, Navarra",42.814018,-1.6430839
Tesla Destination Charger,"Aientsa Auzoa, 50, 31790 Arantza, Navarre",43.18927499999999,-1.7438865000000001
Fenie Energia Charging Station,"Cuenca de, 31191 Pamplona, Navarra",42.7861477,-1.6322386
IBIL Charging Station,"Local, Carr. Zaragoza, 20, 31500",42.0355435,-1.5885234
Recarga eléctrica coches y motos,"31013 Berriozar, Navarra",42.831711999999996,-1.6692533
Tesla Destination Charger,"km 7.7 Carretera N121C, Carr. Tudela - Tarazona, N121C, 31520 Cascante",42.008539,-1.6637849999999998
"Cargador VE AC 7,4kW","Unnamed Road, 31008, 31008, Navarra",42.8119932,-1.6642336
IBIL Charging Station,"Calle Soto Aizoáin, 1-603, 31013 Pamplona, Navarra",42.8343715,-1.6793174
Iberdrola Charging Station,POLIGONO 24 61 Tudela 31500 ES,42.121621999999995,-1.6748939999999999
Iberdrola Charging Station,"Calle Canal de Tauste, 3, 31500 Tudela, Navarra",42.040708,-1.5894979999999999
Punto de Recarga Ingetram,"31620 Gorráiz, Navarra",42.8226771,-1.5826143
Cargador VE,"Ctra. Pamplona-Huarte, Km 5, 31620 Olaz, Navarra",42.81944410000001,-1.5868951
Iberdrola Charging Station,"Leitza - Doneztebe errepidea, 31744",43.134362,-1.690074
Fenie Energia Charging Station,"Av. Pamplona, 2, 31192 Mutilva Baja, Navarra",42.789814899999996,-1.6177534
Feníe Energía Charging Station,"Calle el Hoyo, 31230 Viana, Navarra",42.516121000000005,-2.37187
Feníe Energía Charging Station,"Calle Irigaray, 2, 31192 Badostáin, Navarra",42.798755,-1.596324
Cargador VE 50kw,"Av. Juan Pablo II, 31006 Pamplona, Navarra",42.804111299999995,-1.627987
Feníe Energía Charging Station,"Calle Urbicain, 2, 31620 Gorráiz, Navarra",42.822753000000006,-1.582697
Fenie Energia Charging Station,"Carr. Barbarin, 42, 31243 Arróniz, Navarra",42.58919600000001,-2.096009
Iberdrola Estación de carga,"Calle de Arcadio María Larraona, 1, 31008 Pamplona, Navarra",42.811918,-1.6642970000000001
Feníe Energía Charging Station,"Carretera, NA-134, 38, 31560 Azagra",42.311389,-1.9008330000000002
SmartMobility Iberdrola,"Ctra. Corella, 2, 31500 Tudela, Navarra",42.062333100000004,-1.6200549
Recarga Eléctrica de Vehículos,"Calle Urbasa, 129, 31621 Sarriguren, Navarra",42.81062499999999,-1.5868917
EVBox Charging Station,"Av. de Sancho El Fuerte, 75, 28046 Pamplona, Navarra",42.811258,-1.660612
Feníe Energía Charging Station,"NA-8107, 31620 Olaz, Navarra",42.8194204,-1.5867069999999999
Feníe Energía Charging Station,"Calle el Angulo, 2, 31171 Ororbia, Navarra",42.816299,-1.747002
Feníe Energía Charging Station,"Calle Urbasa, 129, 31621 Sarriguren, Navarra",42.810615000000006,-1.5869149999999999
Fenie Energia Charging Station,"San Miguel Karrika, 3, 31829 Lizarraga, Navarre",42.8735609,-2.0358511999999997
Iberdrola Charging Station,"Geltoki Kalea, 34, 31809 Olazti, Navarre",42.88366,-2.17921
Iberdrola Charging Station,"Av. Zaragoza, 20, 31397 Campanas, Navarra",42.688371999999994,-1.6518488999999998
Tesla Destination Charger,"Parque Senda Viva, 31513 Arguedas, Navarra",42.18844800000001,-1.579636
ENDESA Charging Station,"31500 Tudela, Navarra",42.076146,-1.642569
Iberdrola Charging Station,"Carretera Guipúzcoa Gipuzkoarako Errepidea, 32A, 31195 Aizoáin, Navarra",42.84359,-1.6816900000000001
Tesla Destination Charger,"Carretera de Ejea Km 1,5, NA-125, 31500 Tudela",42.078653100000004,-1.5657311
Tesla Destination Charger,"Calle Real, s/n, 31110 Noáin, Navarra",42.764893,-1.633657
Tesla Destination Charger,"NA-2113, 31410 Yesa, Navarra",42.635954,-1.171478
ENDESA Charging Station,"Calle Emilio Arrieta, s/n, 31002 Pamplona, Navarra",42.815466,-1.638443
Tesla Destination Charger,"Calle Nueva, 20, 31001 Pamplona, Navarra",42.817386000000006,-1.645072
Tesla Destination Charger,"Calle Taconera, 1, 31001 Pamplona, Navarra",42.815836,-1.649145
Tesla Destination Charger,"Km. 42 Ctra. Pamplona - Valcarlos, 31694 Espinal, Navarra",42.97309320000001,-1.35233
be.ENERGISED Charging Station,AP-15 km 78 Imárcoain 31119 ES,42.73237899999999,-1.618726
IBIL Estación de carga,"Prudencio Maria Verastegui Kalea, 1, 01002 Gasteiz, Araba",42.84913479999999,-2.6664082000000002
IBIL Estación de carga,"48903 Baracaldo, Vizcaya",43.2855362,-2.9957147999999996
Estación de carga vehículos,"Zankoeta Kalea, 3A, 48013 Bilbo, Bizkaia",43.2587222,-2.9477397
IBIL Gestor de Carga de VE S.A. Charging Station,"Erribera Etorbidea, 48902 Barakaldo, Bizkaia",43.293090899999996,-3.006481
EasyCharger Estación de carga,"09200 Miranda de Ebro, Burgos",42.688548700000005,-2.9533967999999997
Estación de carga de vehículos eléctricos,"20212 Olaberría, Gipuzkoa",43.0278537,-2.2041555
Iberdrola Clientes Charging Station,"Urartea Kalea, 23, 01010 Gasteiz, Araba",42.864056299999994,-2.7124726000000003
IBIL Charging Station,"Begoñako Andra Maria Kalea, 45, 48006 Bilbo, Bizkaia",43.259088,-2.9143276
Iberdrola Clientes Charging Station,"Barrena Kalea, 19, 20600 Eibar, Gipuzkoa",43.19000399999999,-2.454243
Iberdrola Clientes Charging Station,"Elcano Kalea, 9, 48008 Bilbo, Bizkaia",43.26235399999999,-2.934526
ENDESA Charging Station,"Ventorro Kalea, 3, 01207, Araba",42.864064899999995,-2.321557
