Origen;Destino;Distance_m;Distance_km
Almeria Tren;Palencia Bus;804233;804233
Almeria Tren;Pamplona Tren;934765;934765
Almeria Tren;Pamplona Bus;931259;931259
Almeria Tren;Pontevedra Tren;1153974;1153974
Almeria Tren;Pontevedra Bus;1153586;1153586
Almeria Tren;Salamanca Tren;755337;755337
Almeria Tren;Salamanca Bus;756701;756701
Almeria Tren;San Sebastian Tren;990020;990.02
Almeria Tren;Santander Tren;997289;997289
Almeria Tren;Santander Bus;996987;996987
Almeria Tren;Segovia Tren;632364;632364
Almeria Tren;Segovia Bus;633698;633698
Almeria Tren;Sevilla Tren;404775;404775
Almeria Tren;Sevilla Bus;410873;410873
Almeria Tren;Soria Tren;759458;759458
Almeria Tren;Soria Bus;761726;761726
Almeria Tren;Tarragona Tren;702364;702364
Almeria Tren;Tarragona Bus;700670;700.67
Almeria Tren;Teruel Tren;584909;584909
Almeria Tren;Teruel Bus;584909;584909
Almeria Tren;Toledo Tren;488715;488715
Almeria Tren;Toledo Bus;490643;490643
Almeria Tren;Valencia Tren;434390;434.39
Almeria Tren;Valencia Bus;437621;437621
Almeria Tren;Valladolid Tren;730191;730191
Almeria Tren;Valladolid Bus;729996;729996
Almeria Tren;Vitoria Tren;889855;889855
Almeria Tren;Vitoria Bus;893422;893422
Almeria Tren;Zamora Tren;795525;795525
Almeria Tren;Zamora Bus;793934;793934
Almeria Tren;Zaragoza Tren;760762;760762
Avila Tren;A Corunia Tren;516685;516685
Avila Tren;A Corunia Bus;517346;517346
Avila Tren;Albacete Tren;369259;369259
Avila Tren;Albacete Bus;369102;369102
Avila Tren;Alicante Tren;533401;533401
Avila Tren;Alicante Bus;532420;532.42
Avila Tren;Almeria Tren;650660;650.66
Avila Tren;Avila Tren;0;0.0
Avila Tren;Avila Bus;608;608
Avila Tren;Badajoz Tren;327171;327171
Avila Tren;Badajoz Bus;329874;329874
Avila Tren;Barcelona Tren;724325;724325
Avila Tren;Barcelona Bus;734243;734243
Avila Tren;Bilbao Tren;415239;415239
Avila Tren;Bilbao Bus;417512;417512
Avila Tren;Burgos Tren;274088;274088
Avila Tren;Burgos Bus;260635;260635
Avila Tren;Caceres Tren;243686;243686
Avila Tren;Caceres Bus;244581;244581
Avila Tren;Cadiz Tren;615633;615633
Avila Tren;Cadiz Bus;615579;615579
Avila Tren;Castellon Tren;530871;530871
Avila Tren;Castellon Bus;530733;530733
Avila Tren;Ciudad Real Tren;250563;250563
Avila Tren;Ciudad Real Bus;250856;250856
Avila Tren;Cordoba Tren;501585;501585
Avila Tren;Cordoba Bus;501305;501305
Avila Tren;Cuenca Tren;276863;276863
Avila Tren;Cuenca Bus;276866;276866
Avila Tren;Girona Tren;808878;808878
Avila Tren;Girona Bus;810923;810923
Avila Tren;Granada Tren;523792;523792
Avila Tren;Granada Bus;520893;520893
Avila Tren;Guadalajara Tren;165793;165793
Avila Tren;Guadalajara Bus;167788;167788
Avila Tren;Huelva Tren;584546;584546
Avila Tren;Huelva Bus;582912;582912
Avila Tren;Huesca Tren;492158;492158
Avila Tren;Huesca Bus;492039;492039
Avila Tren;Jaen Tren;438905;438905
Avila Tren;Jaen Bus;441139;441139
Avila Tren;Leon Tren;263289;263289
Avila Tren;Leon Bus;262902;262902
Avila Tren;Lerida Tren;571933;571933
Avila Tren;Lerida Bus;570364;570364
Avila Tren;Logrono Tren;390898;390898
Avila Tren;Logrono Bus;390169;390169
Avila Tren;Lugo Tren;426972;426972
Avila Tren;Lugo Bus;425677;425677
Avila Tren;Madrid Tren;112506;112506
Avila Tren;Madrid Bus;114188;114188
Avila Tren;Malaga Tren;643827;643827
Avila Tren;Malaga Bus;643252;643252
Avila Tren;Murcia Tren;512138;512138
Avila Tren;Murcia Bus;512265;512265
Avila Tren;Ourense Tren;428649;428649
Avila Tren;Ourense Bus;429028;429028
Avila Tren;Oviedo Tren;376913;376913
Avila Tren;Oviedo Bus;374181;374181
Avila Tren;Palencia Tren;187545;187545
Avila Tren;Palencia Bus;189594;189594
Avila Tren;Pamplona Tren;465908;465908
Avila Tren;Pamplona Bus;467487;467487
Avila Tren;Pontevedra Tren;539335;539335
Avila Tren;Pontevedra Bus;538947;538947
Avila Tren;Salamanca Tren;108440;108.44
Avila Tren;Salamanca Bus;109804;109804
Avila Tren;San Sebastian Tren;471079;471079
Avila Tren;Santander Tren;382650;382.65
Avila Tren;Santander Bus;382348;382348
Avila Tren;Segovia Tren;63569;63569
Avila Tren;Segovia Bus;64283;64283
Avila Tren;Sevilla Tren;499255;499255
Avila Tren;Sevilla Bus;496290;496.29
Avila Tren;Soria Tren;255342;255342
Avila Tren;Soria Bus;255128;255128
Avila Tren;Tarragona Tren;655995;655995
Avila Tren;Tarragona Bus;654738;654738
Avila Tren;Teruel Tren;412842;412842
Avila Tren;Teruel Bus;412842;412842
Avila Tren;Toledo Tren;134084;134084
Avila Tren;Toledo Bus;132545;132545
Avila Tren;Valencia Tren;465476;465476
Avila Tren;Valencia Bus;465542;465542
Avila Tren;Valladolid Tren;117645;117645
Avila Tren;Valladolid Bus;117451;117451
Avila Tren;Vitoria Tren;370914;370914
Avila Tren;Vitoria Bus;374481;374481
Avila Tren;Zamora Tren;179354;179354
Avila Tren;Zamora Bus;178298;178298
Avila Tren;Zaragoza Tren;421520;421.52
Avila Bus;A Corunia Tren;516364;516364
Avila Bus;A Corunia Bus;517026;517026
Avila Bus;Albacete Tren;368939;368939
Avila Bus;Albacete Bus;368782;368782
Avila Bus;Alicante Tren;533081;533081
Avila Bus;Alicante Bus;532100;532.1
Avila Bus;Almeria Tren;650339;650339
Avila Bus;Avila Tren;710;0.71
Avila Bus;Avila Bus;0;0.0
Avila Bus;Badajoz Tren;326850;326.85
Avila Bus;Badajoz Bus;329553;329553
Avila Bus;Barcelona Tren;724005;724005
Avila Bus;Barcelona Bus;733923;733923
Avila Bus;Bilbao Tren;414918;414918
Avila Bus;Bilbao Bus;417191;417191
Avila Bus;Burgos Tren;273767;273767
Avila Bus;Burgos Bus;260314;260314
Avila Bus;Caceres Tren;243365;243365
Avila Bus;Caceres Bus;244261;244261
Avila Bus;Cadiz Tren;615312;615312
Avila Bus;Cadiz Bus;615259;615259
Avila Bus;Castellon Tren;530551;530551
Avila Bus;Castellon Bus;530412;530412
Avila Bus;Ciudad Real Tren;251348;251348
Avila Bus;Ciudad Real Bus;251642;251642
Avila Bus;Cordoba Tren;501265;501265
Avila Bus;Cordoba Bus;500984;500984
Avila Bus;Cuenca Tren;276542;276542
Avila Bus;Cuenca Bus;276546;276546
Avila Bus;Girona Tren;808557;808557
Avila Bus;Girona Bus;810602;810602
Avila Bus;Granada Tren;523472;523472
Avila Bus;Granada Bus;520573;520573
Avila Bus;Guadalajara Tren;165473;165473
Avila Bus;Guadalajara Bus;167468;167468
Avila Bus;Huelva Tren;584225;584225
Avila Bus;Huelva Bus;582592;582592
Avila Bus;Huesca Tren;491838;491838
Avila Bus;Huesca Bus;491718;491718
Avila Bus;Jaen Tren;438584;438584
Avila Bus;Jaen Bus;440818;440818
Avila Bus;Leon Tren;262968;262968
Avila Bus;Leon Bus;262581;262581
Avila Bus;Lerida Tren;571612;571612
Avila Bus;Lerida Bus;570043;570043
Avila Bus;Logrono Tren;390577;390577
Avila Bus;Logrono Bus;389848;389848
Avila Bus;Lugo Tren;426652;426652
Avila Bus;Lugo Bus;425356;425356
Avila Bus;Madrid Tren;112186;112186
Avila Bus;Madrid Bus;113867;113867
Avila Bus;Malaga Tren;643507;643507
Avila Bus;Malaga Bus;642932;642932
Avila Bus;Murcia Tren;511817;511817
Avila Bus;Murcia Bus;511945;511945
Avila Bus;Ourense Tren;428329;428329
Avila Bus;Ourense Bus;428708;428708
Avila Bus;Oviedo Tren;376592;376592
Avila Bus;Oviedo Bus;373861;373861
Avila Bus;Palencia Tren;187225;187225
Avila Bus;Palencia Bus;189274;189274
Avila Bus;Pamplona Tren;465587;465587
Avila Bus;Pamplona Bus;467166;467166
Avila Bus;Pontevedra Tren;539014;539014
Avila Bus;Pontevedra Bus;538627;538627
Avila Bus;Salamanca Tren;108119;108119
Avila Bus;Salamanca Bus;109483;109483
Avila Bus;San Sebastian Tren;470758;470758
Avila Bus;Santander Tren;382330;382.33
Avila Bus;Santander Bus;382028;382028
Avila Bus;Segovia Tren;63248;63248
Avila Bus;Segovia Bus;63962;63962
Avila Bus;Sevilla Tren;498935;498935
Avila Bus;Sevilla Bus;495970;495.97
Avila Bus;Soria Tren;255021;255021
Avila Bus;Soria Bus;254808;254808
Avila Bus;Tarragona Tren;655674;655674
Avila Bus;Tarragona Bus;654417;654417
Avila Bus;Teruel Tren;412522;412522
Avila Bus;Teruel Bus;412522;412522
Avila Bus;Toledo Tren;134869;134869
Avila Bus;Toledo Bus;133331;133331
Avila Bus;Valencia Tren;465155;465155
Avila Bus;Valencia Bus;465222;465222
Avila Bus;Valladolid Tren;117325;117325
Avila Bus;Valladolid Bus;117130;117.13
Avila Bus;Vitoria Tren;370593;370593
Avila Bus;Vitoria Bus;374160;374.16
Avila Bus;Zamora Tren;179033;179033
Avila Bus;Zamora Bus;177977;177977
Avila Bus;Zaragoza Tren;421200;421.2
Badajoz Tren;A Corunia Tren;649263;649263
Badajoz Tren;A Corunia Bus;649925;649925
Badajoz Tren;Albacete Tren;527947;527947
Badajoz Tren;Albacete Bus;527790;527.79
Badajoz Tren;Alicante Tren;692089;692089
Badajoz Tren;Alicante Bus;691108;691108
Badajoz Tren;Almeria Tren;637926;637926
Badajoz Tren;Avila Tren;328990;328.99
Badajoz Tren;Avila Bus;328492;328492
Badajoz Tren;Badajoz Tren;0;0.0
Badajoz Tren;Badajoz Bus;3778;3778
Badajoz Tren;Barcelona Tren;1018747;1018747
Badajoz Tren;Barcelona Bus;1028666;1028666
Badajoz Tren;Bilbao Tren;691782;691782
Badajoz Tren;Bilbao Bus;694055;694055
Badajoz Tren;Burgos Tren;550631;550631
Badajoz Tren;Burgos Bus;537178;537178
Badajoz Tren;Caceres Tren;90735;90735
Badajoz Tren;Caceres Bus;90386;90386
Badajoz Tren;Cadiz Tren;344366;344366
Badajoz Tren;Cadiz Bus;344312;344312
Badajoz Tren;Castellon Tren;726266;726266
Badajoz Tren;Castellon Bus;726127;726127
Badajoz Tren;Ciudad Real Tren;310196;310196
Badajoz Tren;Ciudad Real Bus;308000;308.0
Badajoz Tren;Cordoba Tren;264837;264837
Badajoz Tren;Cordoba Bus;264556;264556
Badajoz Tren;Cuenca Tren;547597;547597
Badajoz Tren;Cuenca Bus;547601;547601
Badajoz Tren;Girona Tren;1103300;1103.3
Badajoz Tren;Girona Bus;1105345;1105345
Badajoz Tren;Granada Tren;479338;479338
Badajoz Tren;Granada Bus;479756;479756
Badajoz Tren;Guadalajara Tren;462286;462286
Badajoz Tren;Guadalajara Bus;461975;461975
Badajoz Tren;Huelva Tren;313279;313279
Badajoz Tren;Huelva Bus;311645;311645
Badajoz Tren;Huesca Tren;786580;786.58
Badajoz Tren;Huesca Bus;786461;786461
Badajoz Tren;Jaen Tren;365356;365356
Badajoz Tren;Jaen Bus;365698;365698
Badajoz Tren;Leon Tren;498275;498275
Badajoz Tren;Leon Bus;497888;497888
Badajoz Tren;Lerida Tren;866355;866355
Badajoz Tren;Lerida Bus;864786;864786
Badajoz Tren;Logrono Tren;667441;667441
Badajoz Tren;Logrono Bus;666712;666712
Badajoz Tren;Lugo Tren;661958;661958
Badajoz Tren;Lugo Bus;660663;660663
Badajoz Tren;Madrid Tren;406865;406865
Badajoz Tren;Madrid Bus;408406;408406
Badajoz Tren;Malaga Tren;445397;445397
Badajoz Tren;Malaga Bus;444822;444822
Badajoz Tren;Murcia Tren;670826;670826
Badajoz Tren;Murcia Bus;670953;670953
Badajoz Tren;Ourense Tren;565115;565115
Badajoz Tren;Ourense Bus;565494;565494
Badajoz Tren;Oviedo Tren;611899;611899
Badajoz Tren;Oviedo Bus;609167;609167
Badajoz Tren;Palencia Tren;464089;464089
Badajoz Tren;Palencia Bus;466138;466138
Badajoz Tren;Pamplona Tren;742451;742451
Badajoz Tren;Pamplona Bus;744030;744.03
Badajoz Tren;Pontevedra Tren;519244;519244
Badajoz Tren;Pontevedra Bus;518856;518856
Badajoz Tren;Salamanca Tren;293203;293203
Badajoz Tren;Salamanca Bus;292862;292862
Badajoz Tren;San Sebastian Tren;747622;747622
Badajoz Tren;Santander Tren;659194;659194
Badajoz Tren;Santander Bus;658892;658892
Badajoz Tren;Segovia Tren;389228;389228
Badajoz Tren;Segovia Bus;389942;389942
Badajoz Tren;Sevilla Tren;227988;227988
Badajoz Tren;Sevilla Bus;225023;225023
Badajoz Tren;Soria Tren;630107;630107
Badajoz Tren;Soria Bus;632375;632375
Badajoz Tren;Tarragona Tren;950417;950417
Badajoz Tren;Tarragona Bus;949160;949.16
Badajoz Tren;Teruel Tren;707265;707265
Badajoz Tren;Teruel Bus;707265;707265
Badajoz Tren;Toledo Tren;370019;370019
Badajoz Tren;Toledo Bus;368481;368481
Badajoz Tren;Valencia Tren;660870;660.87
Badajoz Tren;Valencia Bus;660937;660937
Badajoz Tren;Valladolid Tren;415126;415126
Badajoz Tren;Valladolid Bus;413259;413259
Badajoz Tren;Vitoria Tren;647457;647457
Badajoz Tren;Vitoria Bus;651024;651024
Badajoz Tren;Zamora Tren;360287;360287
Badajoz Tren;Zamora Bus;359231;359231
Badajoz Tren;Zaragoza Tren;715942;715942
Badajoz Bus;A Corunia Tren;652526;652526
Badajoz Bus;A Corunia Bus;653187;653187
Badajoz Bus;Albacete Tren;522818;522818
Badajoz Bus;Albacete Bus;522661;522661
Badajoz Bus;Alicante Tren;686960;686.96
Badajoz Bus;Alicante Bus;685979;685979
Badajoz Bus;Almeria Tren;620010;620.01
Badajoz Bus;Avila Tren;329837;329837
Badajoz Bus;Avila Bus;329339;329339
Badajoz Bus;Badajoz Tren;3628;3628
Badajoz Bus;Badajoz Bus;0;0.0
Badajoz Bus;Barcelona Tren;1013618;1013618
Badajoz Bus;Barcelona Bus;1023536;1023536
Badajoz Bus;Bilbao Tren;692629;692629
Badajoz Bus;Bilbao Bus;694902;694902
Badajoz Bus;Burgos Tren;551478;551478
Badajoz Bus;Burgos Bus;538025;538025
Badajoz Bus;Caceres Tren;91582;91582
Badajoz Bus;Caceres Bus;91233;91233
Badajoz Bus;Cadiz Tren;326449;326449
Badajoz Bus;Cadiz Bus;326396;326396
Badajoz Bus;Castellon Tren;721137;721137
Badajoz Bus;Castellon Bus;720998;720998
Badajoz Bus;Ciudad Real Tren;305066;305066
Badajoz Bus;Ciudad Real Bus;302870;302.87
Badajoz Bus;Cordoba Tren;262674;262674
Badajoz Bus;Cordoba Bus;262393;262393
Badajoz Bus;Cuenca Tren;542468;542468
Badajoz Bus;Cuenca Bus;542471;542471
Badajoz Bus;Girona Tren;1098171;1098171
Badajoz Bus;Girona Bus;1100216;1100216
Badajoz Bus;Granada Tren;461422;461422
Badajoz Bus;Granada Bus;461840;461.84
Badajoz Bus;Guadalajara Tren;457157;457157
Badajoz Bus;Guadalajara Bus;456845;456845
Badajoz Bus;Huelva Tren;295362;295362
Badajoz Bus;Huelva Bus;293729;293729
Badajoz Bus;Huesca Tren;781451;781451
Badajoz Bus;Huesca Bus;781331;781331
Badajoz Bus;Jaen Tren;363193;363193
Badajoz Bus;Jaen Bus;363535;363535
Badajoz Bus;Leon Tren;499122;499122
Badajoz Bus;Leon Bus;498735;498735
Badajoz Bus;Lerida Tren;861226;861226
Badajoz Bus;Lerida Bus;859657;859657
Badajoz Bus;Logrono Tren;668288;668288
Badajoz Bus;Logrono Bus;667559;667559
Badajoz Bus;Lugo Tren;662806;662806
Badajoz Bus;Lugo Bus;661510;661.51
Badajoz Bus;Madrid Tren;401736;401736
Badajoz Bus;Madrid Bus;403277;403277
Badajoz Bus;Malaga Tren;427480;427.48
Badajoz Bus;Malaga Bus;426905;426905
Badajoz Bus;Murcia Tren;665696;665696
Badajoz Bus;Murcia Bus;665824;665824
Badajoz Bus;Ourense Tren;568378;568378
Badajoz Bus;Ourense Bus;568756;568756
Badajoz Bus;Oviedo Tren;612746;612746
Badajoz Bus;Oviedo Bus;610014;610014
Badajoz Bus;Palencia Tren;464936;464936
Badajoz Bus;Palencia Bus;466985;466985
Badajoz Bus;Pamplona Tren;743298;743298
Badajoz Bus;Pamplona Bus;744877;744877
Badajoz Bus;Pontevedra Tren;522506;522506
Badajoz Bus;Pontevedra Bus;522119;522119
Badajoz Bus;Salamanca Tren;294051;294051
Badajoz Bus;Salamanca Bus;293709;293709
Badajoz Bus;San Sebastian Tren;748469;748469
Badajoz Bus;Santander Tren;660041;660041
Badajoz Bus;Santander Bus;659739;659739
Badajoz Bus;Segovia Tren;390075;390075
Badajoz Bus;Segovia Bus;390789;390789
Badajoz Bus;Sevilla Tren;210072;210072
Badajoz Bus;Sevilla Bus;207107;207107
Badajoz Bus;Soria Tren;624978;624978
Badajoz Bus;Soria Bus;627246;627246
Badajoz Bus;Tarragona Tren;945288;945288
Badajoz Bus;Tarragona Bus;944031;944031
Badajoz Bus;Teruel Tren;702135;702135
Badajoz Bus;Teruel Bus;702135;702135
Badajoz Bus;Toledo Tren;364890;364.89
Badajoz Bus;Toledo Bus;363351;363351
Badajoz Bus;Valencia Tren;655741;655741
Badajoz Bus;Valencia Bus;655808;655808
Badajoz Bus;Valladolid Tren;415973;415973
Badajoz Bus;Valladolid Bus;414106;414106
Badajoz Bus;Vitoria Tren;648304;648304
Badajoz Bus;Vitoria Bus;651872;651872
Badajoz Bus;Zamora Tren;361134;361134
Badajoz Bus;Zamora Bus;360078;360078
Badajoz Bus;Zaragoza Tren;710813;710813
Barcelona Tren;A Corunia Tren;1078822;1078822
Barcelona Tren;A Corunia Bus;1079484;1079484
Barcelona Tren;Albacete Tren;541888;541888
Barcelona Tren;Albacete Bus;541731;541731
Barcelona Tren;Alicante Tren;521713;521713
Barcelona Tren;Alicante Bus;525072;525072
Barcelona Tren;Almeria Tren;792233;792233
Barcelona Tren;Avila Tren;725277;725277
Barcelona Tren;Avila Bus;724779;724779
Barcelona Tren;Badajoz Tren;1020312;1020312
Barcelona Tren;Badajoz Bus;1015487;1015487
Barcelona Tren;Barcelona Tren;0;0.0
Barcelona Tren;Barcelona Bus;5173;5173
Barcelona Tren;Bilbao Tren;603175;603175
Barcelona Tren;Bilbao Bus;605448;605448
Barcelona Tren;Burgos Tren;594015;594015
Barcelona Tren;Burgos Bus;600060;600.06
Barcelona Tren;Caceres Tren;915081;915081
Barcelona Tren;Caceres Bus;915977;915977
Barcelona Tren;Cadiz Tren;1110720;1110.72
Barcelona Tren;Cadiz Bus;1110667;1110667
Barcelona Tren;Castellon Tren;276267;276267
Barcelona Tren;Castellon Bus;276128;276128
Barcelona Tren;Ciudad Real Tren;689003;689003
Barcelona Tren;Ciudad Real Bus;689180;689.18
Barcelona Tren;Cordoba Tren;859177;859177
Barcelona Tren;Cordoba Bus;858897;858897
Barcelona Tren;Cuenca Tren;537015;537015
Barcelona Tren;Cuenca Bus;536777;536777
Barcelona Tren;Girona Tren;104145;104145
Barcelona Tren;Girona Bus;106190;106.19
Barcelona Tren;Granada Tren;851809;851809
Barcelona Tren;Granada Bus;852207;852207
Barcelona Tren;Guadalajara Tren;558733;558733
Barcelona Tren;Guadalajara Bus;558396;558396
Barcelona Tren;Huelva Tren;1090739;1090739
Barcelona Tren;Huelva Bus;1089105;1089105
Barcelona Tren;Huesca Tren;268314;268314
Barcelona Tren;Huesca Bus;268375;268375
Barcelona Tren;Jaen Tren;796497;796497
Barcelona Tren;Jaen Bus;798731;798731
Barcelona Tren;Leon Tren;773703;773703
Barcelona Tren;Leon Bus;773316;773316
Barcelona Tren;Lerida Tren;155166;155166
Barcelona Tren;Lerida Bus;155727;155727
Barcelona Tren;Logrono Tren;470374;470374
Barcelona Tren;Logrono Bus;471817;471817
Barcelona Tren;Lugo Tren;989110;989.11
Barcelona Tren;Lugo Bus;987814;987814
Barcelona Tren;Madrid Tren;616957;616957
Barcelona Tren;Madrid Bus;615214;615214
Barcelona Tren;Malaga Tren;981843;981843
Barcelona Tren;Malaga Bus;981268;981268
Barcelona Tren;Murcia Tren;584087;584087
Barcelona Tren;Murcia Bus;584214;584214
Barcelona Tren;Ourense Tren;1051799;1051799
Barcelona Tren;Ourense Bus;1052178;1052178
Barcelona Tren;Oviedo Tren;883691;883691
Barcelona Tren;Oviedo Bus;883637;883637
Barcelona Tren;Palencia Tren;685092;685092
Barcelona Tren;Palencia Bus;685536;685536
Barcelona Tren;Pamplona Tren;482066;482066
Barcelona Tren;Pamplona Bus;478560;478.56
Barcelona Tren;Pontevedra Tren;1162485;1162485
Barcelona Tren;Pontevedra Bus;1162097;1162097
Barcelona Tren;Salamanca Tren;835868;835868
Barcelona Tren;Salamanca Bus;831268;831268
Barcelona Tren;San Sebastian Tren;565154;565154
Barcelona Tren;Santander Tren;701835;701835
Barcelona Tren;Santander Bus;701533;701533
Barcelona Tren;Segovia Tren;706931;706931
Barcelona Tren;Segovia Bus;708265;708265
Barcelona Tren;Sevilla Tren;991480;991.48
Barcelona Tren;Sevilla Bus;995226;995226
Barcelona Tren;Soria Tren;461723;461723
Barcelona Tren;Soria Bus;459986;459986
Barcelona Tren;Tarragona Tren;98388;98388
Barcelona Tren;Tarragona Bus;96695;96695
Barcelona Tren;Teruel Tren;421044;421044
Barcelona Tren;Teruel Bus;421044;421044
Barcelona Tren;Toledo Tren;687828;687828
Barcelona Tren;Toledo Bus;684822;684822
Barcelona Tren;Valencia Tren;349478;349478
Barcelona Tren;Valencia Bus;352138;352138
Barcelona Tren;Valladolid Tren;722306;722306
Barcelona Tren;Valladolid Bus;721826;721826
Barcelona Tren;Vitoria Tren;561542;561542
Barcelona Tren;Vitoria Bus;565109;565109
Barcelona Tren;Zamora Tren;818763;818763
Barcelona Tren;Zamora Bus;817172;817172
Barcelona Tren;Zaragoza Tren;309509;309509
Barcelona Bus;A Corunia Tren;1086817;1086817
Barcelona Bus;A Corunia Bus;1087478;1087478
Barcelona Bus;Albacete Tren;547056;547056
Barcelona Bus;Albacete Bus;546899;546899
Barcelona Bus;Alicante Tren;526881;526881
Barcelona Bus;Alicante Bus;530240;530.24
Barcelona Bus;Almeria Tren;797400;797.4
Barcelona Bus;Avila Tren;733271;733271
Barcelona Bus;Avila Bus;732774;732774
Barcelona Bus;Badajoz Tren;1028307;1028307
Barcelona Bus;Badajoz Bus;1023482;1023482
Barcelona Bus;Barcelona Tren;4949;4949
Barcelona Bus;Barcelona Bus;0;0.0
Barcelona Bus;Bilbao Tren;611169;611169
Barcelona Bus;Bilbao Bus;613442;613442
Barcelona Bus;Burgos Tren;602009;602009
Barcelona Bus;Burgos Bus;608054;608054
Barcelona Bus;Caceres Tren;923075;923075
Barcelona Bus;Caceres Bus;923971;923971
Barcelona Bus;Cadiz Tren;1115888;1115888
Barcelona Bus;Cadiz Bus;1115834;1115834
Barcelona Bus;Castellon Tren;281435;281435
Barcelona Bus;Castellon Bus;281296;281296
Barcelona Bus;Ciudad Real Tren;694171;694171
Barcelona Bus;Ciudad Real Bus;694348;694348
Barcelona Bus;Cordoba Tren;864345;864345
Barcelona Bus;Cordoba Bus;864064;864064
Barcelona Bus;Cuenca Tren;542182;542182
Barcelona Bus;Cuenca Bus;541945;541945
Barcelona Bus;Girona Tren;100450;100.45
Barcelona Bus;Girona Bus;102495;102495
Barcelona Bus;Granada Tren;856976;856976
Barcelona Bus;Granada Bus;857375;857375
Barcelona Bus;Guadalajara Tren;566727;566727
Barcelona Bus;Guadalajara Bus;566391;566391
Barcelona Bus;Huelva Tren;1095906;1095906
Barcelona Bus;Huelva Bus;1094273;1094273
Barcelona Bus;Huesca Tren;273414;273414
Barcelona Bus;Huesca Bus;273475;273475
Barcelona Bus;Jaen Tren;801664;801664
Barcelona Bus;Jaen Bus;803898;803898
